Size k nRow nCol ClusType MeanSep SimNum SSE SSR RSQ FSTAT Calinski-Harabasz Fowlkes-Mallows Mutual-Information Homogeneity Completeness V-measure Adjusted-Rand Adjusted-Mutual-Info
120 10 5 2 A 4 94 1983.4717966459832 16650.104605489054 0.8808733131927537 90.37630166687471 90.37630166687467 0.4791383774644275 1.5126971950210504 0.6569560445881695 0.6820597355427753 0.6692725697246311 0.41925636921003 0.5846549064818852
120 10 2 5 A 4 95 1167.7656896051742 15880.953515780966 0.9264675330454962 153.99309365701234 174.8171597310857 0.7451063099170143 1.9340353354660695 0.8399408739988186 0.9278838937059591 0.881724957005425 0.7002167672388541 0.8104483505785552
120 10 5 2 A 4 95 2840.286988173571 15880.95351578097 0.8211513568532792 56.11613364774972 56.1161336477497 0.3963596391568855 1.2631684346846583 0.5485870808979153 0.5943700174094224 0.5705615955432836 0.321403991741225 0.4623723836890574
120 10 2 5 A 4 96 838.2769388284742 16161.329721692735 0.9481306951059053 223.41275008321387 292.4676001089348 0.66017388615992 1.706525412070484 0.7411345696898842 0.8792377900425513 0.8043009586831907 0.597615234027407 0.7029112208818749
120 10 5 2 A 4 96 2814.383173111844 16161.329721692737 0.8258569547446207 57.96273523214202 57.962735232142016 0.4409426640222322 1.4305779640260239 0.621292115708891 0.648155101116218 0.6344393823433528 0.3761457857597726 0.5420098338134907
120 10 2 5 A 4 97 505.68842375289915 15945.641840682787 0.9682867313335287 373.17552251243245 575.0295551441569 0.6950883430013598 1.7487056149305649 0.7594531990375771 0.9626123559979533 0.8490490168136033 0.6171306969320801 0.7283888634245843
120 10 5 2 A 4 97 2009.951391066677 15945.641840682787 0.8739497969947748 84.74090779126591 84.74090779126595 0.4466712720168516 1.4094000636787907 0.6120946704497906 0.6443790529289124 0.6278220972049597 0.3804667854480205 0.5315954101142858
120 10 2 5 A 4 98 392.2525763523242 16611.032873789543 0.9763860213068835 505.3619757251144 505.36197572511514 0.7556997090117077 1.9457921145566217 0.845046778282801 0.9094965255729555 0.8760879336586749 0.7196615562983337 0.8148837211595443
120 10 5 2 A 4 98 1917.8491052757804 16611.032873789543 0.884543657227845 93.63789709873983 93.6378970987398 0.41691517869674277 1.4004823847827148 0.6082217717138397 0.6196739873419455 0.6138944738369676 0.3543519630734347 0.5240474974338032
120 10 2 5 A 4 99 3087.4910665275866 15547.334114773548 0.8014134742499835 49.32385788599081 64.56941395984249 0.7308475333992738 1.8580787398253737 0.8069533436479078 0.9367077407857758 0.8670027107859192 0.6785914488100698 0.7766721017187542
120 10 5 2 A 4 99 1446.0676921851546 15547.334114773546 0.9069893474012978 119.18447024509585 119.18447024509577 0.38041173526865546 1.3504923704399652 0.5865113843345192 0.6039872733623883 0.5951210604563226 0.311848115972644 0.49882890037714855
120 10 2 5 B 2 0 683.7296732118843 3979.5846799410724 0.8281906962155637 58.916080262007966 58.91608026200794 0.43847735661307785 1.445804712032605 0.6279050083454805 0.6510302348911075 0.6392585507894093 0.3744940191931596 0.5492368468995557
120 10 5 2 B 2 0 582.1075629793166 3979.584679941073 0.853726554453432 71.33513281616119 71.33513281616116 0.4459537106389034 1.431537085250238 0.6217086567640434 0.6673373369380696 0.6437154320067471 0.37727202353305467 0.5471610461365731
120 10 2 5 B 2 1 504.8311727367801 4092.7605130074453 0.8766526477343725 86.86561385796995 86.86561385796988 0.37729295022720305 1.3575822183778525 0.5895904661714768 0.5994331056708413 0.5944710476403509 0.3107890499194847 0.5010349001192307
120 10 5 2 B 2 1 495.00221760985625 4092.7605130074453 0.8790541943422635 88.83314018372829 88.83314018372839 0.510933734353692 1.5793310311814897 0.6858947519406936 0.7153261954758121 0.7003013826009019 0.4541354937912677 0.6204753140502376
120 10 2 5 B 2 2 584.5693269583362 4054.7747188234675 0.8558318605853509 72.5553317633313 72.55533176333132 0.40645408261625 1.3591501907853185 0.5902714279358159 0.6100943358528736 0.6000192035847236 0.339762630690517 0.5034353018832571
120 10 5 2 B 2 2 711.621787587528 4054.774718823467 0.8244978236931466 57.419206046180065 57.41920604618007 0.3961303556110839 1.359149118877907 0.5902709624123419 0.608952812586347 0.5994663719028394 0.3289223460047773 0.5036014313694158
120 10 2 5 B 2 3 721.5054037099461 3958.9349467270827 0.8177526497861687 54.841700561191935 54.841700561191956 0.381571395365209 1.3493489567799803 0.586014806091455 0.5898529281810534 0.5879276031744388 0.31738703747218266 0.4957818565777915
120 10 5 2 B 2 3 413.1345752239838 3958.9349467270827 0.895645020495846 104.89937830222333 119.08463514081936 0.41435573757877153 1.33664457686955 0.5804973640003526 0.6450267219352569 0.6110631624303766 0.3377626348665531 0.5066408066314635
120 10 2 5 B 2 4 442.32272805381615 4129.261806049185 0.892880919440411 101.87717219353883 101.87717219353891 0.5569907501596632 1.6153294469341843 0.701528665259348 0.7369447067591408 0.7188007043567808 0.502148433813769 0.6388809912452763
120 10 5 2 B 2 4 222.74793424279875 4129.261806049185 0.9460562336065776 214.35117150566813 243.3372958342753 0.5379754997420866 1.5317118979432007 0.665214025142289 0.7517129240959501 0.705823232818292 0.47076584111958875 0.6075976214974957
120 10 2 5 B 2 5 365.7883430444425 4174.778009646006 0.912381366817763 127.2711912027666 127.27119120276663 0.4913607704106674 1.537817006499974 0.667865440099916 0.688726883152508 0.6781357597874366 0.43415210823591227 0.5972625238607159
120 10 5 2 B 2 5 293.7588410707314 4174.778009646005 0.9296348595321742 161.4748974163122 183.31070740783622 0.5832758138998421 1.603161038118583 0.6962439924571895 0.771984420126173 0.7321606232066806 0.523926321930775 0.6418128186821741
120 10 2 5 B 2 6 522.5773366391234 3960.924159629954 0.8680668158291763 80.41726267338376 80.41726267338383 0.47391040925333633 1.4639478806301915 0.6357844863516526 0.6690144691980696 0.6519763352841055 0.41099189423850835 0.560362314043486
120 10 5 2 B 2 6 458.06952649812354 3960.924159629954 0.8843528661399772 93.46325232672578 106.10203303908985 0.5026109267635166 1.5335372680886175 0.6660067733238744 0.7148284259525203 0.6895545155545061 0.4418484753222257 0.6034512493284222
120 10 2 5 B 2 7 604.6606321566655 3966.2409606190804 0.8475481852564284 67.94882882613923 67.94882882613922 0.3938689992367448 1.3781549431422864 0.5985250870143848 0.6090135504207783 0.6037237682642805 0.32923227012818085 0.5123560635580574
120 10 5 2 B 2 7 1051.4401722230778 3966.24096061908 0.7349025985403163 33.88242518255813 33.88242518255814 0.5443379267752714 1.61531738670654 0.7015234275690315 0.74413370577231 0.7222006045603313 0.48949143911908854 0.6427099887341244
120 10 2 5 B 2 8 323.4295857416701 3966.6956471089557 0.9184637253484786 137.6769763180458 137.67697631804577 0.3735834104514875 1.2505942994731816 0.5431262033608656 0.5891369520984294 0.5651967292409441 0.29471204061308265 0.45416480209761273
120 10 5 2 B 2 8 416.99361244629625 3966.6956471089547 0.8948763279203905 104.04295364574413 104.04295364574413 0.5110914411477276 1.5669768887282538 0.6805294160446066 0.7068324236033567 0.6934315803269362 0.45490517123754953 0.6133604266464008
120 10 2 5 B 2 9 621.7680875193571 3937.3115722302628 0.8420830873775221 65.17431510396733 65.1743151039674 0.42335801492825575 1.3786055748205892 0.5987207938656425 0.6181624114202096 0.6082862974782659 0.35814957574334594 0.5129595845720891
120 10 5 2 B 2 9 299.0249827434341 3937.3115722302637 0.9240535128455548 148.70980610671214 148.70980610671216 0.5159631018473342 1.5060916720024051 0.6540873023910869 0.7152061570038991 0.6832826998164067 0.4522456217056523 0.5891877146522695
120 10 2 5 B 2 10 631.4746774305462 3990.4414095739994 0.8417531764993489 65.01295982976971 65.01295982976971 0.44138752214924415 1.3613777788444277 0.5912388571378405 0.6382309311327795 0.6138368423737243 0.3704934455670531 0.5111898681675857
120 10 5 2 B 2 10 707.7421806155527 3990.441409573999 0.8226406284483931 56.68996502391876 56.689965023918774 0.45340748649394025 1.4080440323874506 0.6115057535426734 0.6541886768765227 0.6321275186143781 0.3864830788819953 0.5348483627589115
120 10 2 5 B 2 11 681.8378617577957 3953.758304945566 0.8275469036878361 58.65051061696273 58.6505106169627 0.4175670667813478 1.4045979131980584 0.6100091229947395 0.6263226245653046 0.6180582447662003 0.35335515765198605 0.5267440813963363
120 10 5 2 B 2 11 582.0308441936872 3953.758304945566 0.8527904845711857 70.80381170377413 80.37841805917085 0.5396712088363258 1.5481211289722763 0.672340463630492 0.7352708396880278 0.7023989308474113 0.480195887832068 0.6133830686451723
120 10 2 5 B 2 12 479.518820766485 4086.415290746805 0.882655387020429 91.93443151653986 91.93443151653986 0.47694722124697453 1.4927409410802857 0.6482891536222353 0.6789536217331367 0.6632671534629724 0.4154054780150191 0.5751009295564513
120 10 5 2 B 2 12 378.8453388882283 4086.415290746806 0.9072915227813293 119.61277915951517 119.61277915951501 0.602623800755792 1.68963169844482 0.7337977230834046 0.7905323613402727 0.7611092278540991 0.5488544165857768 0.6808194742062588
120 10 2 5 B 2 13 600.9011393387048 4010.2964192777727 0.8501604179556077 69.3464931696907 69.34649316969069 0.5487699216835825 1.5976361175183897 0.6938445499275719 0.7214004048911681 0.7073542110784463 0.49610498755535437 0.62930379720046
120 10 5 2 B 2 13 532.1265623416697 4010.296419277773 0.867309917595193 79.88882331119623 79.8888233111963 0.5351369629301289 1.584142478533353 0.6879843369755759 0.7113326085613166 0.6994636842368773 0.48236465594046435 0.622103471449816
120 10 2 5 B 2 14 466.98863197713433 4193.978639156237 0.88865259645884 97.5443446982559 97.544344698256 0.5534057204385778 1.6240222788369247 0.7053039141868207 0.7295430539958538 0.7172187459165666 0.5023393188530804 0.6429273203951641
120 10 5 2 B 2 14 711.3670902472165 4193.978639156237 0.8303837116370405 59.83584684758352 59.83584684758353 0.5415298195432505 1.6696432453964083 0.7251168482226972 0.7455892194279604 0.735210545128238 0.4903033908387865 0.6665275657674937
120 10 2 5 B 2 15 509.67131331246316 3909.7618160890265 0.8696413394762005 81.53619914473265 81.53619914473266 0.45913785931515966 1.4174168899642012 0.6155763338679213 0.6491067090588434 0.6318970282495562 0.3960243569095727 0.5384209700249303
120 10 5 2 B 2 15 405.40574916837494 3909.7618160890274 0.8963093486922674 105.6497562838166 105.64975628381652 0.5773745679320531 1.6280737439001265 0.707063443107393 0.7592523344385507 0.7322291391748007 0.5220883534136547 0.6487549580816468
120 10 2 5 B 2 16 564.0928820150425 4262.997079163042 0.8676769250506287 80.14429984430785 80.14429984430784 0.4361328180138214 1.3904215200650492 0.6038523936837824 0.6203344210861417 0.6119824532299203 0.3742130211345792 0.5198391743737447
120 10 5 2 B 2 16 391.2015241829505 4262.997079163043 0.9082332178703356 120.96564749028985 120.96564749028988 0.5115319693871598 1.558279025686751 0.6767519821213316 0.7117702239616513 0.6938195266460204 0.4540548864606125 0.6112397858204043
120 10 2 5 B 2 17 515.4007255146897 4006.850401449145 0.8713701102171705 82.79630141063978 82.79630141063978 0.4195549939660793 1.4224053179365652 0.6177427806096909 0.6337127941267329 0.6256258894914981 0.3556811848077076 0.5359130565632783
120 10 5 2 B 2 17 596.9321895772085 4006.8504014491455 0.8510220922245267 69.81827898177178 69.8182789817718 0.4422878179491101 1.4773052776928224 0.6415855301885439 0.6553743597394092 0.6484066459275687 0.38169400736524944 0.5646001970018354
120 10 2 5 B 2 18 561.8901269759938 4086.4639212567286 0.8624996726257176 76.6664550312708 76.66645503127083 0.4980084561131954 1.4945032888977734 0.6490545315545645 0.686005529367503 0.6670186765978867 0.4385251396648045 0.5792695349823019
120 10 5 2 B 2 18 671.4862911674584 4086.46392125673 0.8356803573684917 62.15855189880552 62.15855189880548 0.5318802830790162 1.6361803920656284 0.7105841156724015 0.7416650056475901 0.7257919656157062 0.4765239249483796 0.6497763505598809
120 10 2 5 B 2 19 389.9663895141189 4020.763445854517 0.9030118546476089 113.79546971130956 113.79546971130947 0.49752844751550407 1.4679396501796682 0.6375180898400198 0.7026002982321021 0.6684788508787359 0.4299537735623099 0.5703162291951902
120 10 5 2 B 2 19 316.99136551894964 4020.7634458545167 0.92116139887668 142.8061781815866 142.80617818158666 0.4357533159724116 1.4125569852308268 0.6134657040596414 0.6437355083302064 0.6282362011014717 0.3690815236739053 0.5329417449502509
120 10 2 5 B 2 20 375.71506158256557 4062.178579463653 0.9075089747452283 119.9227311779096 119.92273117790955 0.4406749380354899 1.4356376507743982 0.6234895097438689 0.6549017673272602 0.6388097121200049 0.37439205577213686 0.545253919807114
120 10 5 2 B 2 20 303.67390269487925 4062.1785794636526 0.9252435862297873 151.2717391091902 151.27173910919046 0.4919244340031402 1.5369293376331867 0.6674799304093129 0.6931274817523498 0.6800619769516153 0.4343300270042305 0.5983278226973414
120 10 2 5 B 2 21 331.0619607967657 3673.2054872128847 0.9098711025154312 123.3860295520195 123.3860295520195 0.5414550283302533 1.5336051053628181 0.6660362346777271 0.7366716611406117 0.6995754723311579 0.47819489581341995 0.605279371143297
120 10 5 2 B 2 21 600.2429559645536 3673.205487212886 0.8365887892593781 62.57204780875023 62.57204780875026 0.4859450150500482 1.5059909456048992 0.6540435574724681 0.6853160397637703 0.6693147106497058 0.42585204458578263 0.5827265610045681
120 10 2 5 B 2 22 532.9961594944333 4249.820490350917 0.8745838416694106 85.23110743570898 85.23110743570902 0.5160144433822589 1.5175614227813463 0.6590685518631866 0.7096308894769784 0.6834157866346935 0.45015093099016706 0.5889665674551312
120 10 5 2 B 2 22 478.2743373757488 4249.820490350916 0.8874601083830115 96.38124315002638 96.38124315002644 0.46616382304549686 1.4685885660326556 0.6377999104141918 0.6872255073094174 0.6615908814025828 0.39935006764980263 0.5675049681944581
120 10 2 5 B 2 23 588.2730988477665 3942.645299580031 0.8507922843299068 69.6919212075067 79.11616964352183 0.4528202090931945 1.359547990788571 0.5904441902821295 0.6567364571222017 0.6218284840472841 0.3794205343248476 0.5173013025004971
120 10 5 2 B 2 23 587.5893031283877 3942.645299580031 0.8509657200988947 69.7872472121423 69.7872472121423 0.49820312787594956 1.5493381542628883 0.6728690109985416 0.7017434474860179 0.6870029681022678 0.44056725062659896 0.6052984481413488
120 10 2 5 B 2 24 956.1086445100918 3914.4896719961353 0.7557513942749685 37.81786781612858 37.81786781612859 0.42388576808501927 1.334710560479867 0.5796574313544027 0.6331865485985555 0.6052407307047593 0.34540389972144847 0.49578081536501706
120 10 5 2 B 2 24 355.5821123591201 3914.4896719961343 0.9091625876795847 122.32831053745363 122.32831053745367 0.6210185450768785 1.7034876993176378 0.739815307803716 0.7708014659757513 0.7549905888833405 0.5770151375817697 0.6863683173822859
120 10 2 5 B 2 25 224.20599386219325 4226.267527606738 0.9469494081012053 218.1658240702436 247.6677934615604 0.573530734954548 1.5950123132380378 0.6927050462070209 0.777293173962228 0.7325653821865364 0.5097466454083117 0.6379006162576416
120 10 5 2 B 2 25 726.9553087284459 4226.267527606738 0.8279911756698214 58.83356383885289 58.833563838852896 0.48029544253637485 1.5162891661147841 0.658516017813334 0.692304799427007 0.6749878204617836 0.4192519533751762 0.5889569876650441
120 10 2 5 B 2 26 382.61234898264576 3895.316068729805 0.9017763020428252 112.2102973877712 112.2102973877712 0.48577517707983237 1.4818426879709612 0.6435561024344707 0.6874875041744397 0.6647968202726238 0.419540545655452 0.5701216843585125
120 10 5 2 B 2 26 589.497313505891 3895.3160687298055 0.8486650882483803 68.54051838241826 68.5405183824183 0.5100651627842382 1.5008568922151342 0.6518138664154964 0.7292217493246628 0.6883484285042666 0.4362370685487769 0.5857861300227084
120 10 2 5 B 2 27 726.8777278739551 4327.057465658932 0.8320156980482197 60.53589910348713 60.53589910348713 0.3930058869545085 1.2882175695590274 0.5594657819503042 0.5895272491987348 0.5741032617476339 0.3208148078075237 0.46826436268984944
120 10 5 2 B 2 27 418.4741911265522 4327.057465658932 0.9032889684392426 114.1565582020541 114.1565582020541 0.5333385818423853 1.587077941122356 0.6892591921798132 0.7330219539679531 0.7104672957389088 0.47455160576133737 0.6258501568682292
120 10 2 5 B 2 28 389.1907881203232 4038.2196942621126 0.9036231761552442 114.59480426445505 114.59480426445504 0.47811674158512496 1.4444388641634691 0.6273118281527954 0.6676725073936155 0.6468632086483472 0.41258348109203463 0.5508961248315621
120 10 5 2 B 2 28 443.81096257237664 4038.2196942621126 0.8900973705806582 98.98733014969972 112.3731168403978 0.5353215199226898 1.4823620966698248 0.6437816787662397 0.7461591251111099 0.6912000465786268 0.46016912920116165 0.5836382305322643
120 10 2 5 B 2 29 499.14611770840804 3958.9078409671665 0.8739182275113366 84.71662929432972 84.71662929432969 0.5160767649029816 1.5217965437647183 0.6609078415364577 0.693438541881209 0.6767825064019293 0.45888305366978355 0.591474584344523
120 10 5 2 B 2 29 179.8339363411166 3958.9078409671665 0.9545748616625582 256.84073871868105 256.84073871868077 0.5631089132567599 1.6405517499647266 0.7124825722864042 0.7314297568806266 0.7218318510096245 0.514887494504616 0.6514276308970463
120 10 2 5 B 2 30 934.4802057533807 4157.2587945846735 0.7752172159763898 42.151257825691296 42.15125782569129 0.41081852840168 1.3759579003763138 0.5975709234646175 0.6081648091415267 0.6028213260825659 0.3475516411186717 0.5107750463663961
120 10 5 2 B 2 30 842.1714977762012 4157.2587945846735 0.797421440572035 48.111024577118 48.11102457711801 0.5189097222680596 1.5438233083996131 0.6704739438715742 0.7090485548822375 0.6892219321073549 0.46174486353879174 0.6051046294152622
120 10 2 5 B 2 31 502.2062226193439 4019.469839811997 0.8750566013345596 85.59985043444962 85.59985043444964 0.5449510250938222 1.5876297749686357 0.68949885057418 0.7181098206664392 0.703513563182506 0.49167613049762543 0.6246044212965401
120 10 5 2 B 2 31 438.01296228030986 4019.4698398119976 0.8910271802659435 99.93622473776315 99.93622473776313 0.4923349418989706 1.5249182926919083 0.6622635998694237 0.6794478747638157 0.6707456915619142 0.43622103670674417 0.5900886615753868
120 10 2 5 B 2 32 760.9580330759694 4053.2795708709396 0.8122611530315782 52.88003242344541 52.88003242344543 0.37162361201321475 1.2507932511438153 0.5432126069735873 0.5840188969422728 0.5628771488869442 0.29504641277001825 0.4544500723052402
120 10 5 2 B 2 32 375.38714782041757 4053.279570870939 0.9073868107894277 119.74842176923849 119.74842176923848 0.45341117987721163 1.461695792141826 0.6348064167483977 0.6894579331510049 0.661004458929357 0.38148797234359244 0.5632771452471128
120 10 2 5 B 2 33 409.5754461965256 4110.52079492858 0.9003592326544495 110.44064507421287 110.44064507421288 0.4382542660372278 1.4102710039827708 0.6124729150178763 0.6317230213653218 0.6219490500897343 0.37516633781489467 0.5299523676285613
120 10 5 2 B 2 33 443.3522036784999 4110.520794928579 0.8921420847145469 101.09558287233487 101.09558287233486 0.5234279511000117 1.602050814079042 0.6957618282831404 0.7153435898721574 0.7054168420538264 0.4700853009282166 0.6307780839854096
120 10 2 5 B 2 34 674.4607900856779 4062.3185391396 0.8339714663960033 61.39296883508169 61.39296883508172 0.4426040868728615 1.3978407526992411 0.6070745254767685 0.6337119170502403 0.6201072934819302 0.3780541180711104 0.525031547800272
120 10 5 2 B 2 34 663.1733163365759 4062.3185391396005 0.8367500455843042 62.645928681513084 62.645928681513034 0.5464693454862036 1.5797912383145607 0.6860946173591188 0.7480245734267496 0.7157224263894162 0.4854404160745064 0.6260273867307319
120 10 2 5 B 2 35 495.9090203717177 4027.275849454441 0.8768624154615838 87.03441228167421 87.03441228167428 0.4772701168537254 1.4425025177965698 0.6264708836105977 0.6697434561309634 0.6473848682131305 0.4128350518679317 0.5529357561997453
120 10 5 2 B 2 35 470.4842153603882 4027.275849454441 0.8831755675678082 92.39820663641015 104.89296412474286 0.5535938194528924 1.556408287632196 0.675939530907152 0.7518570997832673 0.7118800036542537 0.4934821174490346 0.6206330960356103
120 10 2 5 B 2 36 421.83553738390725 4074.120588164192 0.8964597320439189 105.82095521485523 105.8209552148552 0.6270327039368644 1.7415316786802284 0.7563375981105303 0.7812943184055561 0.7686134267284899 0.5837368661489264 0.7044191677384646
120 10 5 2 B 2 36 305.7120871760631 4074.120588164192 0.9249624353132322 150.65915956624482 150.65915956624485 0.5258779783014244 1.6264231580196846 0.7063466027676096 0.7247561074490197 0.7154329464643385 0.4732210308677155 0.6434368530217187
120 10 2 5 B 2 37 929.3436341691693 4124.464018294582 0.7746752959785931 42.02048620739166 42.02048620739168 0.42440842385960265 1.3892399175114045 0.6033392302149317 0.6180941539866363 0.6106275723099199 0.36086331697560914 0.5178830363302849
120 10 5 2 B 2 37 594.3323466422407 4124.464018294582 0.8559007075813961 72.59583633365921 72.59583633365924 0.5402804974495824 1.5955778029945387 0.6929506352878421 0.7357685285904927 0.7137179680960729 0.4826119230745239 0.6302843489080081
120 10 2 5 B 2 38 569.6813078129755 3958.8759999429367 0.8561002396081143 72.71344541848234 72.71344541848234 0.48378598145804874 1.4733700269026204 0.6398764724854538 0.6621210611062854 0.6508087427327882 0.42479914126793084 0.5633218951969257
120 10 5 2 B 2 38 809.2538801719096 3958.8759999429367 0.7955849387089734 47.56897978133951 47.56897978133953 0.55196636332982 1.6122052926596497 0.7001718622973031 0.7635826260917535 0.7305037471371698 0.49022509541241527 0.6418545799266415
120 10 2 5 B 2 39 675.3671532984704 4257.155591633222 0.8413571835086789 64.82017082487089 64.82017082487093 0.35042627466422177 1.2639526947867363 0.5489276807326247 0.566987202859188 0.5578113077384457 0.27779632721202 0.4531824778090288
120 10 5 2 B 2 39 434.8915916877846 4257.155591633222 0.897844562566025 107.42116171533542 107.42116171533537 0.5115987191632837 1.5256104931717962 0.6625642187182098 0.7100138721190014 0.6854688845757052 0.4490435873314519 0.5957117825511793
120 10 2 5 B 2 40 719.3931436265848 4247.627486333269 0.8306364797898991 59.943390579520205 59.943390579520205 0.39404541624742256 1.3033532135128032 0.5660391085994813 0.5903962203622515 0.5779611568843903 0.325358229526955 0.4765640919755205
120 10 5 2 B 2 40 577.2337112226539 4247.627486333269 0.8641044411074412 77.71612691754112 77.71612691754113 0.476158521804618 1.5107869775810803 0.656126447694755 0.7018262928645785 0.6782073907024815 0.4068781001052157 0.5845379022211241
120 10 2 5 B 2 41 455.2470613141282 4203.8035501549275 0.891705914445657 100.63917883821706 100.63917883821708 0.4741324354052489 1.4152513706378473 0.614635860774031 0.6630524927235415 0.6379268285382789 0.4081723432779573 0.5402997344208433
120 10 5 2 B 2 41 1393.4760588919405 4203.8035501549275 0.6685201764862239 24.649470578453695 24.649470578453705 0.4607365324864813 1.4676040396080263 0.6373723360206873 0.6620300760443746 0.6494672507399172 0.3988108346179256 0.5609660680930872
120 10 2 5 B 2 42 472.0386826855504 4047.8672124169384 0.8833858281621592 92.58684197297673 92.5868419729768 0.5244369783486824 1.5276003535974332 0.6634284041208216 0.6735036209213888 0.6684280487384756 0.4736585034936572 0.5906477399552198
120 10 5 2 B 2 42 695.4201733174493 4047.8672124169384 0.8282008433517213 58.92028197088366 58.92028197088362 0.49345054322397347 1.5115924559653249 0.6564762625123248 0.6992098126894959 0.6771695202047562 0.4317754304731588 0.5881476997834952
120 10 2 5 B 2 43 531.0811039764034 4137.842554722368 0.8716526554713155 83.00547623234664 83.00547623234668 0.46580186825664455 1.4026022180560562 0.6091424036070069 0.6649625837365152 0.6358297166868804 0.3958152436082972 0.5336265950156983
120 10 5 2 B 2 43 308.02589985866945 4137.842554722367 0.9255588157874372 151.96407265619231 172.5137597540183 0.452368580398207 1.406318558610044 0.610756389802477 0.6779488214311895 0.642600916080381 0.38041304595871944 0.5423852911767182
120 10 2 5 B 2 44 1172.3841119514216 4044.264469199076 0.7101119076459409 29.93964142305794 29.93964142305794 0.3780880890443196 1.3459902755150692 0.5845561493516322 0.5934426689697333 0.588965890353323 0.3118496071372884 0.4946746333469055
120 10 5 2 B 2 44 733.564951678139 4044.2644691990754 0.8186159789338866 55.160903096006855 55.16090309600689 0.5393766109381537 1.6596302458480237 0.720768257771534 0.7415041825068331 0.7309891960406694 0.4875553097345133 0.66104296475486
120 10 2 5 B 2 45 745.3818548562743 4280.447569396372 0.8258635708598603 57.96540182964201 57.96540182964204 0.5497950677198553 1.6051742653662031 0.6971183259416481 0.72948657072314 0.712935246708215 0.4960917011014878 0.6339250549288941
120 10 5 2 B 2 45 788.9658365038025 4280.447569396372 0.8156814623441206 54.0881032483551 54.0881032483551 0.4642180789698784 1.4733374141763766 0.6398623089584063 0.6759185425930815 0.6573964027846109 0.40088964796451604 0.5680146885741503
120 10 2 5 B 2 46 379.0596178238143 4086.7296443217856 0.9072462211072636 119.54838990945613 119.54838990945605 0.411492299056805 1.3880535858763272 0.6028240129321104 0.6240883171922095 0.6132718932830915 0.34414055424741896 0.5180557816069211
120 10 5 2 B 2 46 192.66696235103205 4086.7296443217847 0.9528554665663463 247.02781870611818 247.02781870611796 0.5862233247928802 1.674623055196265 0.7272795521397027 0.7802851547038187 0.7528505214776885 0.5308632165712155 0.6726648031197437
120 10 2 5 B 2 47 521.1142094935351 4161.2424069466815 0.8747695619405399 85.37563347176683 85.37563347176685 0.473005339332108 1.4928647099651318 0.6483429057659553 0.6664073156262719 0.6572510099740555 0.4138316038355445 0.5727493886154196
120 10 5 2 B 2 47 661.0510187246579 4161.2424069466815 0.8411409492460438 64.71530298779695 64.71530298779693 0.5590908348842476 1.5597349039807749 0.677384262030749 0.7441696628474658 0.7092081546421637 0.49793837260100177 0.6168730294174899
120 10 2 5 B 2 48 429.8141820552867 4001.039706814786 0.892574377274186 101.55158622399367 101.55158622399362 0.4770054774358138 1.4517280155173735 0.6304774663635537 0.6578199672754952 0.6438585616361799 0.4164257691513525 0.553672227525763
120 10 5 2 B 2 48 315.20105364371017 4001.0397068147863 0.92122021355928 142.92191784750443 142.92191784750432 0.5217230320724994 1.563736480824019 0.6791221247726817 0.7312856949263417 0.7042392817422467 0.46146492268153233 0.6170794107540906
120 10 2 5 B 2 49 675.4619728385201 3913.049572158932 0.8273822090973793 58.582890960561876 58.58289096056189 0.4398737813156673 1.4290018199478498 0.6206076050330555 0.6452308586246243 0.6326797444713128 0.3760403875017056 0.5414265568965229
120 10 5 2 B 2 49 498.9695211571004 3913.0495721589327 0.8724857653970876 83.6276431695359 83.62764316953587 0.4819164162418959 1.4872796248273215 0.6459173341096444 0.7159833272175836 0.679147980635596 0.4086492022297997 0.5778649923877289
120 10 2 5 B 2 50 303.94675745121833 3798.2593753364986 0.9199773560950427 140.51232422363788 140.51232422363776 0.4597821525417443 1.4464502827102184 0.6281853761284465 0.6642224316587562 0.6457014814525306 0.39198525740981566 0.5501552062430802
120 10 5 2 B 2 50 506.1762274779538 3798.2593753364986 0.8667346862184444 79.49123175468068 79.4912317546807 0.4827017048616415 1.4594634352136175 0.6338369164528382 0.7021019626501445 0.6662253041702944 0.4113946811458352 0.5656955214577088
120 10 2 5 B 2 51 498.8277080138615 3969.072519731188 0.8743213419422113 85.02756076481673 85.02756076481674 0.45934519045268773 1.4363782989642115 0.6238111691657364 0.6560029257959293 0.6395021803993493 0.3935688093521798 0.5447319235548852
120 10 5 2 B 2 51 185.4346549590168 3969.0725197311876 0.9532801040955594 249.38414452185557 283.10768224697017 0.5088769894273232 1.4733936460194135 0.6398867301375445 0.7339042280428137 0.683678363029059 0.4353563810979435 0.5800464833498654
120 10 2 5 B 2 52 666.3017521417818 4152.357039827383 0.8395364980056049 63.94601585255904 63.94601585255901 0.38686195965796394 1.3227444020084915 0.5744605947607045 0.5912618983675408 0.5827401698050513 0.31918144358535117 0.48411413471728765
120 10 5 2 B 2 52 544.7759913585764 4152.357039827382 0.868803191504644 80.93722549906025 80.93722549906023 0.5284229075567876 1.6040632593177326 0.6966358221454363 0.7075938672271577 0.702072088592717 0.4777984380810711 0.6309160859572404
120 10 2 5 B 2 53 643.5550891677113 3849.707005510998 0.8328301119419118 60.89036021831422 60.89036021831425 0.4382481713220187 1.4433929372967733 0.6268575878861151 0.6361004493515783 0.6314451970327168 0.378400379892816 0.5460533024957059
