SIM_3_9,geoSOM,00:10.5
SIM_4_0,geoSOM,00:10.4
SIM_4_1,geoSOM,00:10.3
SIM_4_2,geoSOM,00:10.3
SIM_4_3,geoSOM,00:10.4
SIM_4_4,geoSOM,00:10.3
SIM_4_5,geoSOM,00:10.3
SIM_4_6,geoSOM,00:10.3
SIM_4_7,geoSOM,00:10.3
SIM_4_8,geoSOM,00:10.3
SIM_4_9,geoSOM,00:10.3
