Size k SimNum SSE SSR RSQ FSTAT Calinski-Harabasz Fowlkes-Mallows Mutual-Information Homogeneity Completeness V-measure Adjusted-Rand Adjusted-Mutual-Info
900 5 25 145144.83679991288 432619.29816413956 0.6644975445712926 443.16017123582805 443.16017123582805 nan 0.7048899426995844 0.7173549358301894 0.8859767296872038 0.7927988871431798 0.7337396616524591 0.7145912580472269
900 5 26 112302.28050279974 422404.7181321202 0.7341358283131826 617.8451595898861 617.8451595898857 nan 0.7655210517539444 0.7790582212798731 0.932692462457734 0.8489807980878251 0.829272104047676 0.777027826712824
900 5 27 102726.96820700375 423493.65077472443 0.7574297323724248 698.6631307944531 698.6631307944524 nan 0.7952552755811956 0.8093182532841159 0.9250455796545121 0.8633209001662503 0.8557404003555658 0.8074702447142004
900 5 28 198733.34777788765 432807.5347318607 0.5408274306014338 263.53956151076795 263.53956151076795 nan 0.5393651395666524 0.5489030579739399 0.8592630435875859 0.6698813608795187 0.6188509721287966 0.545029499842858
900 5 29 199249.42107332044 439570.01226402534 0.546717438600788 269.87146055060873 269.87146055060845 nan 0.587134531428265 0.5975171847442784 0.6807198308809821 0.6364106061326107 0.5755060243817365 0.5941724477337083
900 5 30 150179.0484556056 427116.2717142722 0.6483883700968648 412.60551549202296 412.60551549202336 14.802302827062677 0.6721354180920194 0.684021193249013 0.8597374151709586 0.7618789743403683 0.7425559741616707 0.6809054808250881
900 5 31 195478.931075215 419693.28015825443 0.5342338314268329 256.64126732935125 256.64126732935136 nan 0.5476547912545797 0.557339300562213 0.8786550194472216 0.6820486225474413 0.6259362818680166 0.5535571641864458
900 5 32 236113.99082123695 428029.65781957976 0.4483700217783457 181.86609925792223 181.8660992579223 nan 0.5044574402464221 0.5133780647956564 0.9148234729958447 0.6576807148975511 0.5519761118485693 0.5091812604587866
900 5 33 130386.46582103871 425004.35725005914 0.6932114610196257 505.5797224975983 505.5797224975988 13.760036877688224 0.7312234426821727 0.7441541069431256 0.9317390211866521 0.8274482514156151 0.7856760299601043 0.7419153223132335
900 5 34 119144.89456423857 414650.1435662099 0.7126616343611276 554.9486589921987 554.9486589921991 nan 0.7740439795434177 0.7877318651314051 0.942101578559767 0.8580287730344262 0.828501159653499 0.7858857947890339
900 5 35 316267.7315435306 456100.2073262889 0.30658279372963265 98.92731169156853 98.92731169156865 10.438737993841452 0.28650487185269724 0.2915713099491914 0.6602048426097311 0.4045001343582244 0.33869561992224584 0.28478916817565514
900 5 36 147145.99515981882 415466.9285942785 0.6458298241506648 408.00844624247463 408.0084462424748 nan 0.7027624242782106 0.7151897952200154 0.8709663074196082 0.785428639728895 0.7571872644587493 0.7128139570691191
900 5 37 135317.11279192302 416615.4492512637 0.6751990041773215 465.1333558938773 465.1333558938769 12.25865242091011 0.7397580470677064 0.7528396338749942 0.929180127850054 0.8317662410067483 0.7932208914194564 0.7504863983686177
900 5 38 192969.8891672864 404907.7063375966 0.5234225327230609 245.74345146017765 245.74345146017765 nan 0.5842232191020023 0.594554389929829 0.4607663956514058 0.5191799252126075 0.2765130870111877 0.456771970039027
900 5 39 109035.37987282932 413757.8539515958 0.7364753832912498 625.3167885015486 625.3167885015492 9.080830098550384 0.7690343607756125 0.782633658259635 0.8917240099006317 0.833625022057929 0.8051957516500816 0.7805277774688445
900 5 40 48951.05522302544 412569.28623530373 0.8813507043393753 1662.0597619053497 1662.0597619053488 nan 0.9613616313671409 0.9783619677389791 0.9672672275425823 0.9727829643623729 0.9820868145936932 0.9669541487580078
900 5 41 143546.48976258555 448509.4206803813 0.6799476596392826 475.35440194819665 475.3544019481964 13.138456139781967 0.6864591244796273 0.6985981943581239 0.8774187452805808 0.7778636583557327 0.7474601049893934 0.6957007149238736
900 5 42 175038.1608624857 426119.7775416272 0.5892277944189379 320.95579304043247 320.9557930404323 nan 0.6191709495480806 0.6301201221284537 0.5615371184822863 0.5938550543214468 0.42970973561507064 0.557724612246675
900 5 43 107455.93107278059 403491.4032061403 0.7336847074833903 616.4195519833697 616.4195519833694 nan 0.7783176709289508 0.792081130774047 0.7636314158405905 0.7775961396850901 0.6894533735104249 0.7614367666557824
900 5 44 116936.67517162146 426814.2438752347 0.7260244313547228 592.928659000046 592.9286590000456 nan 0.7738895030170518 0.7875746569036439 0.952795997408759 0.862342718660515 0.8340182929567288 0.7858095086229161
900 5 45 247244.21276424325 411041.6786363885 0.3984935698383085 148.23272334321277 148.23272334321268 nan 0.4400652760468807 0.4478472151988768 0.9685297237246985 0.6124829170645628 0.47068969176152636 0.4439040824421529
900 5 46 203968.86311643408 413418.2165124848 0.506628264141151 229.76199458254678 229.7619945825467 9.363301204476976 0.5646175271812388 0.5746019987581482 0.6537947731523599 0.6116456702286821 0.5649870771922039 0.570347514583752
900 5 47 210643.58484153717 414978.31148077134 0.4923985687591828 217.04859950955912 217.04859950955938 nan 0.5476547912545797 0.557339300562213 0.8786550194472216 0.6820486225474413 0.6259362818680166 0.5535571641864458
900 5 48 227118.40020621495 400985.83407474606 0.433599940680501 171.28880043519823 171.28880043519817 9.996730590434588 0.5131968015686394 0.5222719695043634 0.6467657316327443 0.5778900238019736 0.42608932421532086 0.5175344590250772
900 5 49 134728.53220131187 401925.1313512063 0.6647919682245879 443.7459392080184 443.74593920801806 nan 0.6915243259534707 0.7037529668383783 0.8410436532904263 0.7662975935231845 0.7557536089552143 0.7008268469606825
900 5 50 145104.87291422015 429838.70337268355 0.6624201781373565 439.05620318308235 439.0562031830822 13.000260164120474 0.6990325280145303 0.7113939409556767 0.9071178475892111 0.7974216129595061 0.7452991642803597 0.7086710824158627
900 5 51 118324.14356435182 416781.2222418643 0.7161001090023039 564.379925706156 564.3799257061557 nan 0.7738895030170518 0.7875746569036439 0.9482908409319001 0.8604927451154004 0.8338002675432861 0.7857256861132024
900 5 52 165519.37259728595 413654.99510501034 0.5998612985314797 335.4311018999942 335.43110189999425 nan 0.5923156218620174 0.6027898955186735 0.8873733072007824 0.7179074911492386 0.6797946188567585 0.5994012837113284
900 5 53 151751.4880966701 415484.76168332965 0.6347604001604019 388.8615571757938 388.86155717579413 20.81344274748322 0.6980324335084553 0.710376161176493 0.9920228577136468 0.8279015455746471 0.7322406016009032 0.7079357729336843
900 5 54 58567.41970893252 433543.463377893 0.8649099233266886 1432.5522651996494 1432.55226519965 nan 0.9613616313671408 0.978361967738979 0.9672672275425823 0.9727829643623728 0.9820868145936932 0.9669541487580078
900 5 55 212978.1975575255 432778.7636430751 0.5078820509474566 230.91742359383085 230.9174235938307 nan 0.549763479321956 0.5594852778299059 0.8266717386462713 0.6673279605025024 0.6095511474329778 0.555205384099722
900 5 56 229940.52022652395 425400.2516945018 0.45947253366541463 190.19751226480545 190.19751226480548 nan 0.48611527769691454 0.49471154674562284 0.8337741381972407 0.6209742388933543 0.5381048919275091 0.490062750073527
900 5 57 55488.02472911087 446060.10840501986 0.8756041536027066 1574.943497252239 1574.9434972522392 nan 0.9613616313671409 0.9783619677389791 0.9672672275425823 0.9727829643623729 0.9820868145936932 0.9669541487580078
900 5 58 124404.86313469736 403271.3311523432 0.6915107682482364 501.55894750986994 501.5589475098699 13.299490952932235 0.7394451976547537 0.7525212521575679 0.9476813250483097 0.8389004309635766 0.7924571066781952 0.7504524771341909
900 5 59 233162.04687949497 407037.9147633479 0.42717364053160617 166.8570248018075 166.85702480180746 16.278808946597646 0.464185050474043 0.47239351411494707 0.8013473903988578 0.5943929545418098 0.5237387352131159 0.46806570532384756
900 5 60 209873.75519076103 432306.3593800022 0.5145254039478988 237.1392037184725 237.13920371847277 nan 0.5480568393821224 0.5577484583487882 0.9042733790832087 0.689944664568621 0.6239426042947881 0.5543098741136582
900 5 61 160318.14675732056 410276.9499620388 0.6092440806821974 348.85808842162066 348.8580884216202 nan 0.6185975818993521 0.6295366152744822 0.8836149071497923 0.7352441967767236 0.7023024050836569 0.6261275885247924
900 5 62 178803.50397024903 411502.4008025948 0.5654861220213772 291.19327647460784 291.1932764746079 13.600317250243084 0.6296150423664042 0.6407489041263918 0.7146783639149169 0.6756974561136977 0.604063273252562 0.637624680985037
900 5 63 94718.55275476677 415435.056150155 0.7720015406679314 757.6162805243741 757.6162805243736 9.139888658515748 0.8557251116678677 0.8708574138791537 0.7710916806641177 0.8179436367650276 0.7997578157107483 0.7691499661986533
900 5 64 107541.19576926019 385110.3342768113 0.7207522463108943 577.5098026092166 577.5098026092166 nan 0.7784861573852053 0.7922525966777196 0.7597871584532717 0.775680322900217 0.6848004152431312 0.7575703576818678
900 5 65 153302.0901317729 441359.96267807845 0.6526597265380203 420.43098647144626 420.43098647144643 nan 0.7169616470408902 0.7296401113853315 0.558657479680233 0.6328024029960158 0.3754974603987085 0.5554257877762009
900 5 66 140783.6236983807 407955.7799254854 0.6549046964744676 424.6216170986532 424.6216170986532 nan 0.7077232213546042 0.7202383170570187 0.9107622038620469 0.8043723205914203 0.7531871011861108 0.7175001691762075
900 5 67 202799.69727895426 423855.9699643777 0.5215362961715551 243.89257813007785 243.8925781300779 6.941289214446561 0.527574542740437 0.5369039609272763 0.4383377955931827 0.48263991385642324 0.28997150015402345 0.43389139141753236
900 5 68 219422.46252637822 404330.028406008 0.4573184104296969 188.5543867715614 188.55438677156138 nan 0.4833622086441352 0.4919097935157086 0.8233513784079198 0.6158694792930925 0.5390916455343338 0.4868124837747891
900 5 69 149109.39008221962 408685.4789783299 0.635148793505027 389.5136976851627 389.51369768516287 nan 0.6808766607894939 0.6929170126024683 0.5878228264519976 0.63605804149165 0.4157967784079547 0.5844523623049995
900 5 70 213088.80134888648 416648.9031356507 0.4885650730262213 213.74456323594356 213.74456323594362 nan 0.5042561544498886 0.5131732195412286 0.919270485466686 0.6586576393989053 0.5542122003523988 0.508972922725126
900 5 71 123511.01562485132 401743.7327353122 0.6925626822255215 504.04063263924405 504.04063263924417 nan 0.7669674841323715 0.7805302317926568 0.6059199662560333 0.6822298447866953 0.40861887174431955 0.6030022218656501
900 5 72 148289.60960425338 422671.43451569986 0.6491610326726605 414.0069792332587 414.0069792332587 nan 0.6927245343366328 0.7049743992287862 0.575024455312187 0.6334029417095745 0.3884151583692496 0.5716972907645836
900 5 73 90040.76536058818 410231.3361702476 0.7805122197607526 795.6689387496044 795.6689387496037 8.782843350603748 0.840969684684223 0.8558410577988532 0.7793616226033958 0.8158128450873636 0.793983960816804 0.7774259688679447
900 5 74 134246.22160043663 432156.5339849402 0.6893574178723053 496.53116193041404 496.53116193041427 10.96644214030776 0.7393487355337358 0.7524230842388034 0.9455310963313843 0.8379960211958721 0.7946632585653718 0.7502557815342579
900 5 75 231527.31732883592 409787.1239280758 0.4350058754665198 172.27181736801603 172.27181736801614 nan 0.48179768442809034 0.49031760287626297 0.9125418433560956 0.6378904606021912 0.5431079811664651 0.4867071116685182
900 5 76 228986.81479712413 419996.5956469036 0.4547888788373985 186.64148196918333 186.64148196918325 nan 0.5086906285623153 0.517686111128499 0.7355451689521575 0.6076795626258077 0.49448456737916807 0.5128296146561417
900 5 77 128286.33165469441 432090.3457965252 0.7031029901438588 529.8783376798441 529.8783376798441 60.420201284289064 0.7743543409182471 0.7880477148132323 0.9167710845688526 0.8475497319283314 0.8169279634710415 0.7860426181953364
900 5 78 235033.55617138976 423301.4453998688 0.44476079936517365 179.229472170153 179.22947217015314 11.15587995837929 0.5048608708510077 0.5137886295064481 0.9363026265149119 0.6634915441118944 0.5499695382031444 0.5097082300835503
900 5 79 230125.06072207994 427005.3152835738 0.46107214012253195 191.42616114867832 191.42616114867846 nan 0.5044574402464221 0.5133780647956564 0.9648884775296852 0.670180329669936 0.5551297302515841 0.5097520794234812
900 5 80 253486.80660167508 448168.8583422018 0.4343944210239529 171.84369340922933 171.84369340922933 8.258189148492665 0.5192791109008312 0.5284618359734234 0.5418072474086777 0.5350513383129741 0.32299325413831986 0.5237993512850516
900 5 81 187954.0779711175 416948.3182379544 0.5492149272470473 272.6062760265212 272.6062760265211 nan 0.5125937864205892 0.5216582908764948 0.8744223525039402 0.6534718063376336 0.5811037230984858 0.5176950858789018
900 5 82 232593.280988885 427850.2805230046 0.4563675856316776 187.83325752151464 187.8332575215149 nan 0.5054681765869578 0.5144066745952648 0.9208746442534171 0.6600853188132928 0.5430786051162826 0.5104192797051252
900 5 83 55013.32244014765 423004.25124149804 0.8699461712767991 1496.6914679418367 1496.6914679418367 nan 0.9613616313671409 0.9783619677389791 0.9672672275425823 0.9727829643623729 0.9820868145936932 0.9669541487580078
900 5 84 196922.45759543817 400474.92162665306 0.5082776799216876 231.28323901254927 231.28323901254905 nan 0.5477217467229882 0.55740744004447 0.8614390879216202 0.6768491831755171 0.6244724883239681 0.5534264605546368
900 5 85 115868.90991722891 412060.24187942175 0.7188058974368733 571.9637008226167 571.9637008226167 nan 0.7912798580547449 0.8052725360567378 0.6045845108826796 0.690644918073085 0.475876467861318 0.6017696846163636
900 5 86 208093.754091808 412366.58858862985 0.49536708392396234 219.6416077846288 219.64160778462892 nan 0.5477560580028522 0.5574423580713478 0.8890936507786701 0.6852487020082371 0.6248779642316409 0.5537521928720579
900 5 87 199805.73642955883 413805.37257366686 0.5171504536375037 239.6448642710768 239.64486427107667 6.82225969034863 0.5445932936598517 0.5542236646627995 0.4260704570206544 0.4817703684462002 0.24683819109144356 0.42185141150908384
900 5 88 247529.77128131647 439645.441782473 0.43697864743520115 173.65943923480825 173.65943923480825 6.046513432635711 0.5225664616525235 0.5318073189271171 0.5114108462638193 0.5214096918491287 0.3077045637996822 0.507532410383406
900 5 89 247891.06937802298 448804.20800445473 0.4476632238359885 181.34705247937254 181.3470524793725 nan 0.5042561544498888 0.5131732195412289 0.9702270016970017 0.6712881756631787 0.5574216774619607 0.5095434001158904
900 5 90 232817.35034754858 420306.00557606376 0.44607655551232644 180.18668516223835 180.18668516223835 nan 0.5042561544498886 0.5131732195412286 0.9446565094230559 0.6650604150398487 0.5562061721012016 0.5091158010950484
900 5 91 220581.02249734654 414616.0408856901 0.4679872442316797 196.82262269372757 196.82262269372754 14.73408496923495 0.5032554280739363 0.5121547967184323 0.43404608421420904 0.46987651038339057 0.38594200285863767 0.4294686719781491
900 5 92 215474.7825945592 402644.67546420795 0.464851280235759 194.35807302047314 194.35807302047328 9.753973786717053 0.5046590121079612 0.5135832011737493 0.9250157381231743 0.6604655834844106 0.5513022615559644 0.5093018073062082
900 5 93 228809.5158216632 410034.93713042815 0.44197556085597384 177.21810158210673 177.2181015821066 nan 0.4787532934750444 0.48721937612557287 0.8938030432426608 0.6306605236822189 0.5455898957927813 0.4833896786448495
900 5 94 189855.0235707884 414321.8643459962 0.5417692381007382 264.5410939296336 264.54109392963375 11.869733910851364 0.5449139283924056 0.5545499693723195 0.8423351050492018 0.6687979065131139 0.6301996384012125 0.5503499811262414
900 5 95 227724.54177004623 403411.2650996763 0.43550276982528185 172.6204125363855 172.62041253638563 nan 0.5042561544498887 0.5131732195412287 0.9498272464034792 0.6663373216769365 0.556469100577803 0.5091169438412891
900 5 96 195441.20733547214 440004.29733718024 0.5558197760379978 279.98696965658 279.9869696565798 nan 0.641055491844134 0.6523916619582526 0.8370146772500793 0.7332604702956738 0.6467987396749797 0.6489068039805946
900 5 97 288851.1311916356 459673.0070423163 0.3716160688873238 132.3221223469337 132.32212234693355 nan 0.4489141366432119 0.45685255552326953 0.6886318084530275 0.5492928780176457 0.3666657817753475 0.4518717334603053
900 5 98 204476.77252213378 411226.2341688121 0.5027633075612724 226.23690443097536 226.2369044309755 14.06335864685175 0.5483929084419655 0.5580904703200967 0.886850598759551 0.6850699704737855 0.6187544351882369 0.5544428054074609
900 5 99 124519.81107938656 406720.3017550208 0.6938441220119167 507.08685823830297 507.08685823830285 12.005469397760105 0.7064939460051383 0.7189873036916463 0.8863882793863626 0.7939599003966046 0.7876301192319712 0.7162817476974171
900 6 0 136411.94099641996 408942.207834914 0.6664273376948946 357.21514813722615 357.21514813722627 nan 0.716342371554085 0.7290098848773506 0.7387113161783048 0.7338285379776583 0.6224953690066042 0.7258241171212989
900 6 1 134919.91643998638 392614.99330415006 0.6563556696993817 341.5053978617564 341.5053978617566 9.78121020983399 0.6856897773991402 0.6978152424501418 0.7222484851935654 0.7098216678498919 0.6170256193663034 0.6945348344951721
900 6 2 240742.880702892 431911.3128992162 0.4426103843242748 141.98100303903257 141.9810030390326 12.503328086143362 0.4867167421446017 0.4953236472511604 0.7177111667586585 0.5861320857175446 0.4842605784232714 0.4892579401060775
900 6 3 244107.52522641668 414043.4268920794 0.41043014000064443 124.47194812875178 124.47194812875175 21.1134564848479 0.45868337149255756 0.46679454563256684 0.41690240721931865 0.44044006064075 0.2493990524689335 0.4104281567968129
900 6 4 115531.69830764348 428298.69593351905 0.7302543776001214 484.0467161366635 484.0467161366631 nan 0.7319395663941922 0.7448828943017802 0.9362638408956264 0.8296800095258116 0.8054549824529784 0.7424666145153889
900 6 5 67280.37801477083 409697.7078496043 0.8357804382945957 909.9862453363002 909.9862453362994 nan 0.8539170804546696 0.8690174101617572 0.6035106867787109 0.7123277241623756 0.4692529891060555 0.6001931203701443
900 6 6 121897.343707265 419314.4875336102 0.709293746504539 436.253848515824 436.2538485158243 14.156741971998102 0.742121768959211 0.7552451548834325 0.9390068314327865 0.8371604289914558 0.7976410115250214 0.7528248823112794
900 6 7 57020.009786892995 444893.8521497022 0.8718345746712941 1216.2720293045616 1216.2720293045604 nan 0.9613616313671403 0.9783619677389784 0.9528509636239931 0.9654379676043485 0.9757656191940257 0.9523366425249832
900 6 8 101450.75043851044 387510.7785577899 0.7381988939350729 504.16120932222987 504.16120932223004 5.759727274070664 0.7871596692658561 0.80107948748955 0.5774377437470521 0.671117518644374 0.43344704168972664 0.5737516792932459
900 6 9 96614.95821129339 431839.4133325572 0.7762710970133457 620.3814987385232 620.3814987385231 nan 0.8150502708603317 0.8294632953793972 0.8921001295481379 0.8596422328088581 0.8712286036786454 0.8273218524483297
900 6 10 104046.33548072504 414968.22701859183 0.7492667421111654 534.3084304710505 534.3084304710509 7.306729837687729 0.8141110747474329 0.8285074908963311 0.6154997402590504 0.7062930634237203 0.47929725072477747 0.6124682491527628
900 6 11 95724.0740522397 415312.32693608 0.7695130439338671 596.9488885778745 596.9488885778748 nan 0.8627606598032171 0.8780173758468829 0.75401232747921 0.8113037695089258 0.806617398558605 0.7514845889158323
900 6 12 127515.50632930626 436357.4815178895 0.7077728428403756 433.05278513431705 433.05278513431676 nan 0.774043979543418 0.7877318651314054 0.9354890699410308 0.8552757628187885 0.8281644913652287 0.7856444968243983
900 6 13 58351.56981791986 406873.47781461466 0.8565854669826701 1067.9355730147254 1067.9355730147267 nan 0.908664738374915 0.9247332038696675 0.927991463029407 0.9263594684116443 0.9476185545268626 0.9239175398215156
900 6 14 188480.1529105989 432644.4542921675 0.5643532442384733 231.62426607183377 231.62426607183366 nan 0.6340878288882549 0.6453007856244825 0.6671314005552355 0.6560345310429687 0.5993698511735185 0.6408307804876712
900 6 15 138998.7684312336 404349.07084509224 0.656240663195478 341.3313269395625 341.33132693956225 22.02528155656024 0.7105096984547052 0.7230740691088637 0.9117619024064484 0.8065290956626036 0.7453931483988163 0.7201440795558551
900 6 16 54061.30538490725 405786.79042784276 0.8667741122674114 1163.281505652174 1163.2815056521736 nan 0.9613616313671408 0.978361967738979 0.9541047118693958 0.9660810954036678 0.9811055822871294 0.9535907863731821
900 6 17 196746.40594076752 427343.88146967464 0.5396063580830065 209.56331287180691 209.56331287180691 10.24136350750624 0.5633052066713801 0.5732664716948269 0.8925301354471592 0.6981290571094037 0.6251805158204538 0.5690613265788641
900 6 18 91316.84636052806 429882.9781546634 0.7875774315314386 662.9184731784392 662.9184731784392 31.499218103543765 0.8541573290643704 0.8692619072322291 0.7568353691824447 0.8091621159674963 0.7863809520395844 0.7545761482705894
900 6 19 145987.07684747895 412203.1225772433 0.6458370428280242 326.0523465800452 326.05234658004485 nan 0.7106243991310465 0.7231907981063032 0.906492182036436 0.8045329215460484 0.7426421673014972 0.720268720695281
900 6 20 117113.87925726725 423485.2714161276 0.723452296544717 467.74306568454824 467.7430656845482 nan 0.774043979543418 0.7877318651314054 0.9357090279390358 0.8553676784186464 0.8282189513532222 0.7856442500287116
900 6 21 101661.84721486497 399666.6508947853 0.7456333997663767 524.1224742390742 524.122474239074 nan 0.7739556609036583 0.7876419846999797 0.9409249050875964 0.8574871635866053 0.8333152576844712 0.7855529274872513
900 6 22 44517.81057980075 374863.43524158944 0.8812425902486056 1326.7902648457746 1326.7902648457741 nan 0.9613616313671409 0.9783619677389791 0.9618352043098872 0.9700281978408568 0.9818043251727084 0.9614294762769272
900 6 23 145646.94186921077 387841.2820453926 0.6244676659970292 297.3241145178874 297.3241145178872 11.705788976777246 0.6142769908043069 0.6251396205665358 0.8127242726002475 0.7066957391628443 0.6321267155914488 0.6203773542269515
900 6 24 149915.03345222765 400183.0892647583 0.625383886841243 298.4885995008632 298.48859950086273 nan 0.7055121604747865 0.7179881566568238 0.7437558110918158 0.7306448674880952 0.5954108340848863 0.7144613011087746
900 6 25 138054.9481367339 432619.29816413956 0.6808858302840789 381.5010363318235 381.5010363318237 9.091718404211404 0.7401305732858103 0.7532187476984368 0.8974229413366733 0.8190218246875731 0.7771805406009895 0.7504254603759054
900 6 26 111491.66340020315 422404.7181321201 0.7360548814577145 498.61355092102303 498.61355092102326 nan 0.7745153683163011 0.7882115897556886 0.9174697398241474 0.847943012142446 0.8310460167625192 0.7859146874352244
900 6 27 198435.35626643154 423493.65077472443 0.5314325116718495 202.78857465326638 202.7885746532665 nan 0.5451903030647214 0.554831231344316 0.7978604891829119 0.6545141231171198 0.6143886921122289 0.5495147143722235
900 6 28 59782.019565488874 432807.5347318606 0.8618738936637831 1115.6692697322367 1115.6692697322362 nan 0.936492715394668 0.9530532797567436 0.9413716966157655 0.9471764721427635 0.9602179947465684 0.9406832095983451
900 6 29 135353.14422364612 439570.0122640253 0.6920783027793374 401.86710340281235 401.86710340281223 nan 0.7429132049301193 0.7560505862929803 0.7925399606659338 0.7738653746773675 0.7029038364254747 0.7532175170438482
900 6 30 187649.2973093713 427116.2717142722 0.5606599192387993 228.17402269834133 228.17402269834153 nan 0.5925970324425145 0.6030762824518467 0.5042932285148651 0.5492787773304095 0.3528022831276335 0.49958416478076834
