Size k SimNum SSE SSR RSQ FSTAT Calinski-Harabasz Fowlkes-Mallows Mutual-Information Homogeneity Completeness V-measure Adjusted-Rand Adjusted-Mutual-Info
900 5 0 52090.53029127439 408942.2078349139 0.8726212914850237 1532.822998804529 1532.8229988045284 nan 0.9613616313671408 0.978361967738979 0.9672672275425823 0.9727829643623728 0.9820868145936932 0.9669541487580078
900 5 1 117939.92629303585 392614.99330415 0.6996041203101216 521.1004294765769 521.1004294765768 nan 0.7429134185724121 0.7560508037132384 0.8859261255486964 0.8158520955013945 0.78802637148191 0.7536420681797392
900 5 2 147633.06078797 431911.3128992162 0.6581866314244489 430.8469835306323 430.8469835306322 nan 0.7099387573363753 0.7224930316950885 0.9267078655875784 0.811956840924878 0.7578648397995671 0.7197830122121173
900 5 3 113555.14371770891 414043.4268920794 0.7257409818818182 592.0846133346953 592.0846133346951 nan 0.7935949218827416 0.8076285385518438 0.6210993053668975 0.7021876509569337 0.44741375709402986 0.6183348619982302
900 5 4 97077.44133768961 428298.69593351916 0.7733417302938553 763.4189230226846 763.4189230226841 7.740806368903657 0.8138967092089091 0.8282893346029628 0.6403643690601205 0.7223036660437027 0.5277006142948579 0.6377127918499195
900 5 5 225589.96167520696 409697.7078496043 0.4493746063182305 182.60612263337586 182.60612263337606 9.533025647983488 0.48240324452623023 0.4909338714581054 0.8860828307426211 0.6318123430657145 0.5359002779481896 0.4869938461891457
900 5 6 151186.70304496365 419314.4875336103 0.6394431684575524 396.8179117014828 396.8179117014829 7.091330826541647 0.6792393440489184 0.6912507422044668 0.5972763546647762 0.6408366955826648 0.5170932520037076 0.5939387745120882
900 5 7 294241.71288793767 444893.85214970214 0.33862490689368213 114.56029068406659 114.56029068406652 16.768276374753636 0.4401297100788434 0.44791278865660955 0.7985917492756824 0.5739240356229823 0.4376061305334516 0.4422333977707703
900 5 8 101882.51334884306 387510.77855779 0.7370846980617619 627.2845284222427 627.2845284222427 nan 0.7783253173746665 0.7920889124364646 0.6208547197172947 0.6960959071980903 0.429664678227058 0.6180029841466127
900 5 9 118951.39756828766 431839.4133325573 0.7245471490192957 588.54872627339 588.54872627339 16.891177849540256 0.7760958717271227 0.7898200421596301 0.8288044592039151 0.8088427826949101 0.7564569055745903 0.787760173682372
900 5 10 100175.21289686115 414968.2270185919 0.7585954625572503 703.1174167032318 703.1174167032316 nan 0.7589953824051685 0.772417154592197 0.7393159041659527 0.7555041331301363 0.769207153609483 0.737006411028444
900 5 11 157394.25345412208 415312.32693608 0.6210219556561672 366.65359551013967 366.6535955101399 nan 0.7099387573363755 0.7224930316950886 0.9324156797260227 0.814140171715936 0.7580580364802734 0.7198735317058501
900 5 12 209456.77863056428 436357.48151788954 0.5199881118069541 242.3842885533175 242.3842885533175 nan 0.5477217467229882 0.55740744004447 0.9182112172814917 0.6936992311719372 0.6288389364333904 0.554137340928203
900 5 13 148668.23192362167 406873.47781461466 0.6346082012468752 388.60638228206545 388.60638228206534 nan 0.69816550426623 0.7105115851045729 0.988253743312818 0.8266777310564396 0.7297489980884896 0.7080733634117092
900 5 14 54674.82215935865 432644.45429216756 0.873626434785094 1546.794335118658 1546.7943351186568 nan 0.9613616313671408 0.978361967738979 0.9672672275425822 0.9727829643623728 0.9820868145936932 0.9669541487580077
900 5 15 101539.20858282443 404349.0708450923 0.7488823002100466 667.2664444288674 667.2664444288674 10.262468456871229 0.7863908711109785 0.8002970942141594 0.9430213081152274 0.865816837197658 0.8434640435393499 0.7983076617404574
900 5 16 127789.44706459048 405786.79042784276 0.6850822893227865 486.7530692584349 486.75306925843495 10.82105434082876 0.7394148934203424 0.7524904120351394 0.95046768733215 0.8399711325045343 0.7949513348819187 0.750421054072204
900 5 17 115929.31750630628 427343.8814696746 0.7287212417605822 601.0473466559766 601.0473466559769 nan 0.7739666828961614 0.7876532016010105 0.9498979943838666 0.8612007498826447 0.831422570715618 0.7858892115764373
900 5 18 265551.9224243317 429882.97815466335 0.38226927810853817 138.46284140586084 138.4628414058609 nan 0.4396549658399093 0.4474296492295495 0.8747805692313463 0.5920431679912669 0.4460158037355297 0.4426929806761552
900 5 19 135195.67401649032 412203.1225772433 0.6720168610776213 458.44970311630317 458.44970311630317 17.55754694924014 0.740222140419126 0.7533119340684852 0.896883622228017 0.8188522063545545 0.7699008173014147 0.7509082024745429
900 5 20 178831.22668448015 423485.2714161276 0.5777155930678025 306.1061735336005 306.1061735336003 9.27861733970431 0.5982277403498277 0.6088065615562128 0.5846011556309632 0.5964583843656406 0.4368586858735489 0.5812971387316684
900 5 21 121777.71473420675 399666.6508947853 0.6953017859719662 510.58315227575923 510.58315227575895 nan 0.7421058360463387 0.7552289402192719 0.8223562632581136 0.7873644451204548 0.7191798636261469 0.7528172286515297
900 5 22 125492.83537621963 374863.43524158944 0.6652305250968452 444.62037655457823 444.6203765545783 nan 0.7121642666307602 0.7247578960098618 0.8052637918547666 0.7628928349795013 0.7243654931350181 0.7224784365633021
900 5 23 47676.977708503306 387841.28204539255 0.8770709052500418 1596.4049474932267 1596.4049474932265 nan 0.9613616313671409 0.9783619677389791 0.9672672275425823 0.9727829643623729 0.9820868145936932 0.9669541487580078
900 5 24 107144.51817801452 400183.0892647583 0.7322612547799877 611.9527288528417 611.9527288528417 nan 0.774432226748704 0.7881269779457089 0.9112883811975789 0.8452447531983597 0.8140627079194731 0.7861021454131649
