Size k nRow nCol SimNum SSE SSR RSQ FSTAT Calinski-Harabasz Fowlkes-Mallows Mutual-Information Homogeneity Completeness V-measure Adjusted-Rand Adjusted-Mutual-Info
900 5 3 2 5 121228.12919036782 409697.70784960437 0.7041034722242836 532.4264975140161 425.46528605812756 nan 0.5618336437524323 0.5717688862430483 0.35287771300442733 0.4364142951669138 0.252825261152473 0.34813003882560895
900 5 2 3 5 78189.38549996661 409697.70784960425 0.8091534709570083 948.6580135070005 758.0784483354272 nan 0.6311930773418396 0.6423548444441185 0.40121230469572805 0.4939225382560485 0.29113447307316787 0.3967430135335402
900 5 3 2 6 130486.8193035082 419314.4875336103 0.6888091797852585 495.2622120106185 395.7670771284851 10.590219351452813 0.5588819833731075 0.5687650298766291 0.3522093096028209 0.4350269707021413 0.2604232014195995 0.3474423625343283
900 5 2 3 6 79722.28657281719 419314.48753361026 0.8098747146998421 953.1055647227956 761.6325138432884 nan 0.6304744918213183 0.6416235517433206 0.39859283193482264 0.49171797817901075 0.29357141197933834 0.39411302291064215
900 5 3 2 7 181071.59106093686 444893.85214970214 0.5930004647490428 326.00492751370103 260.51254095843456 11.149354571229352 0.4851448807308394 0.4937239896659138 0.27967337089156813 0.35707764086592614 0.139913103084737 0.27491117973479506
900 5 2 3 7 75596.00925813547 444893.85214970214 0.8300807959182628 1093.052307362317 873.4648158944461 nan 0.6618154301473773 0.6735187107459364 0.4228673051278526 0.5195415447529854 0.31233565828376786 0.41853596948520294
900 5 3 2 8 154982.5361892054 387510.7785577899 0.6000561925889949 335.7035928645139 268.2628040410059 nan 0.4778531506502928 0.4863033155334545 0.2745765727652893 0.3509818034542298 0.1379885983701178 0.26979776007540657
900 5 2 3 8 65571.26119519117 387510.7785577899 0.830788548800553 1098.5600352485553 877.8660750947118 nan 0.6375952075418737 0.6488701873659274 0.4043585204120726 0.49823212558709423 0.29815405587863675 0.3999135004928933
900 5 3 2 9 143639.29940527864 431839.4133325573 0.6673779766955575 448.93546374996333 358.74708790388104 nan 0.5540598448789665 0.563857618605047 0.3464533178308196 0.429194761769549 0.2491272371744375 0.34169193529549713
900 5 2 3 9 76376.43202464415 431839.41333255725 0.8231369586318258 1041.3532022808067 832.1517433198132 5.3741483799091885 0.6573338724151602 0.6689579029308871 0.4229323493669634 0.5182277924338131 0.31861331211715027 0.41856034578914786
900 5 3 2 10 127904.25713530736 414968.22701859183 0.6917733724958733 502.17689934617783 401.2926462708228 nan 0.5390703539775259 0.548603059513809 0.33770636105338603 0.4180633503198034 0.23913354050114932 0.3328604811732768
900 5 2 3 10 89617.98098468421 414968.22701859183 0.7840365234019012 812.3048159557169 649.1177702475177 nan 0.5981503256159831 0.6087277778510337 0.37161962678578475 0.46150005304077973 0.2616291069791859 0.3670280382692324
900 5 3 2 11 142934.7341276982 415312.32693608 0.6558379685424144 426.3798212716264 340.722735389349 3.3999171892229887 0.5515313181546614 0.5612843784207536 0.34272129816228836 0.42558164355266237 0.24123223262262788 0.3379698114590235
900 5 2 3 11 81911.85117842023 415312.32693608006 0.802770479309594 910.7150598792641 727.7580009225138 nan 0.6435838811232746 0.6549647622668557 0.40943274487072456 0.5038794597136507 0.30498004993598 0.4050066775079195
900 5 3 2 12 148113.71125501825 436357.4815178894 0.6605679574008954 435.4393867376156 347.9622898265282 4.8596973456089145 0.542357079708981 0.5519479063946564 0.3356168741683418 0.4174186157554204 0.23035411437323697 0.33083497713093146
900 5 2 3 12 85351.95801329496 436357.4815178894 0.804399003962544 920.1603303806988 735.3057746237712 nan 0.6269328990966309 0.6380193309027948 0.3974912297584311 0.4898203805633085 0.2903758124929715 0.39299541944388855
900 5 3 2 13 133785.41676300473 406873.47781461466 0.6711866856458953 456.72731108309017 364.9736009906435 nan 0.5508023396627397 0.5605425089633866 0.34754191252732614 0.42906146390706174 0.24973473368869561 0.3427239730624951
900 5 2 3 13 81538.15926082856 406873.47781461466 0.799598244400732 892.7571849341489 713.4077526982162 nan 0.6262788982484223 0.6373537649639438 0.399997411357046 0.4915208309849317 0.2920686803723208 0.39550312728899045
900 5 3 2 14 134776.1347567392 432644.4542921675 0.6884829253682655 494.50918455516467 395.1653282612891 nan 0.5418840284951341 0.5514664899314652 0.33883158112333495 0.41975663835513954 0.24608572226583958 0.3340089562518275
900 5 2 3 14 89073.25851254434 432644.45429216756 0.7941190332411089 863.043031538634 689.6629901189173 3.4195930890220163 0.6094367128773589 0.6202137490916383 0.3858015691515014 0.475697403945611 0.27870636313681835 0.38122204434539203
900 5 3 2 15 133555.74982282624 404349.0708450923 0.6697018505725911 453.66826706532777 362.5291001174552 3.2309519213749325 0.5507146213677133 0.5604532394929516 0.34357747307583875 0.42600125222516444 0.23527636828280554 0.33879898637534367
900 5 2 3 15 78157.39562557875 404349.0708450923 0.8067081112311467 933.8257339076438 746.2258825594934 nan 0.6231319238187752 0.6341511406912907 0.3969090190618116 0.4882359284427811 0.28936614975404407 0.39239616782387526
900 5 3 2 16 133284.45109947014 405786.79042784276 0.6715406852969729 457.4607009426756 365.5596573343038 nan 0.5459216794489116 0.5555755410973239 0.34163799883728757 0.423100427301322 0.24811264122818846 0.33683339721355166
900 5 2 3 16 77570.57488268605 405786.7904278427 0.8088390832020449 946.7298436203855 756.5376359299444 nan 0.628489354052606 0.639603309588588 0.3989871038923393 0.49142273762647704 0.29903175631196044 0.394487457484658
900 5 3 2 17 137503.76427112753 427343.88146967464 0.6782362630342582 471.63600623544687 376.88723090457165 3.8504689357543316 0.5666244094120496 0.5766443698953906 0.3612122787634609 0.44418521142627343 0.2629792931865305 0.35643100966214963
900 5 2 3 17 79766.75155187497 427343.8814696746 0.8133429422750834 974.9724202888093 779.1064525034147 nan 0.6370597475877765 0.6483252585511681 0.4075558732748235 0.500489608064124 0.2988013300946899 0.4031102286269757
900 5 3 2 18 173945.02798204916 429882.97815466335 0.5953665606190455 329.2196219430439 263.0814230320277 nan 0.47322209733449894 0.48159036851444254 0.2725823117791662 0.34812455929626385 0.12842520746760808 0.2677770939970588
900 5 2 3 18 79204.38818988763 429882.9781546633 0.8157536068771919 990.656405507548 791.6396214737413 nan 0.6294133689176888 0.6405436643646955 0.3978131207357593 0.49080754851288677 0.29385615418025396 0.39332894130944857
900 5 3 2 19 133562.37981513704 412203.1225772433 0.675979213888394 466.7921182545102 373.01645025209586 5.129096799157517 0.5528320937629152 0.5626081564270262 0.3504703754062976 0.43189601970757596 0.26067738390128314 0.3456472291706755
900 5 2 3 19 78266.53593120247 412203.1225772433 0.810126290548573 954.6648560980167 762.8785531634652 nan 0.6348041747588746 0.6460297990703016 0.40223273467844983 0.49578101744137887 0.2966915713510031 0.3977673368252148
900 5 3 2 20 131924.56183471804 423485.2714161276 0.6884789844200141 494.5000980982778 395.1580672177521 nan 0.5563246254881449 0.5661624486929109 0.3480253309531631 0.4310687103165758 0.24668797869651993 0.3432676705553799
900 5 2 3 20 76255.98499981314 423485.2714161276 0.8199323798326813 1018.8387552247964 814.1603103204176 nan 0.650344389774381 0.6618448210615956 0.413661699937174 0.5091179800950135 0.3064173351683097 0.4092724196743769
900 5 3 2 21 121964.65605850314 399666.6508947853 0.694834042856853 509.45760315031976 407.11070142246757 nan 0.561879039120524 0.5718150843647575 0.3538065043723086 0.4371373758092427 0.25430368266667697 0.34905362826223757
900 5 2 3 21 72705.37554245551 399666.6508947853 0.8180849581027573 1006.2197576761592 804.0763918323904 nan 0.6386031607889886 0.6498959648569989 0.4049239958392122 0.49896376779973745 0.29615509714315963 0.4004839748940032
900 5 3 2 22 112039.40705625608 374863.4352415895 0.7011194036995109 524.8767183937422 419.432211167826 3.2576647021194693 0.5563565223094882 0.5661949095649447 0.3469882615395913 0.43028166435628784 0.23581464172819105 0.34223686315107105
900 5 2 3 22 61467.285369879995 374863.4352415895 0.8360275247163919 1140.8082870722671 911.6269127531676 5.242586079960026 0.6362858021302229 0.6475376269502501 0.4007227728139496 0.49507369243603655 0.28798840578224355 0.39629033078698245
900 5 3 2 23 127528.98912144556 387841.2820453926 0.6711825300058706 456.7187111180399 364.9667287057232 3.71578087579203 0.5583384462528023 0.56821188106227 0.3561613183761693 0.43786447464960027 0.2629820351654217 0.35134052655817977
900 5 2 3 23 79985.74413814081 387841.2820453926 0.7937668117320751 861.1869196063553 688.1797596675588 nan 0.6109905428425988 0.6217950563674052 0.38888399784188676 0.4785023422646385 0.2875460621480922 0.38429848697790286
900 5 3 2 24 123005.61094514655 400183.0892647582 0.6926266645321264 504.19212828973957 402.9030281037114 14.595492040353419 0.5395987635743092 0.5491408132955425 0.3420056746463489 0.42150034111840234 0.24812019940401844 0.33710461116138474
900 5 2 3 24 74172.14234882071 400183.0892647582 0.8146544810649184 983.4547993691709 785.8847737528829 8.188428822169708 0.619607627206185 0.630564521820423 0.3873502657396039 0.4799013396368478 0.2797776529670933 0.38284334084117705
900 5 3 2 25 140927.3604307474 432619.2981641395 0.6742462459978419 463.1185233893503 370.08085802018235 5.699415955761709 0.5563796357737252 0.5662184317584819 0.3527301093463391 0.43467567641592325 0.256263197509592 0.34792200049990113
900 5 2 3 25 81503.70041207399 432619.2981641395 0.8116041037513986 963.9085661120048 770.2652586405658 3.9659993955785935 0.6304115934791423 0.6415595411319014 0.39904832424991676 0.4920455981779358 0.28659088100266383 0.3945839537190857
900 5 3 2 26 130358.37929657767 422404.71813212015 0.6913898597699754 501.2747831559469 400.5717596794786 3.981281885126025 0.5572918218383309 0.5671467485583136 0.35405415073382207 0.4359541128467426 0.2684359395709953 0.3492500778073981
900 5 2 3 26 78384.177637991 422404.7181321202 0.8144334703821325 982.0170122988386 784.7358292694183 4.6910899345325525 0.6293137244565223 0.6404422578305461 0.39440770354699495 0.4881777447798436 0.28904650137025434 0.38994127777160126
900 5 3 2 27 140289.08976231265 423493.65077472443 0.668733900719237 451.6888707018335 360.9473523194988 nan 0.5552657601104969 0.565084858761458 0.3491167279044443 0.43159097458718815 0.2485734998108078 0.3443338895531856
900 5 2 3 27 77165.40837152637 423493.6507747245 0.8177885117513269 1004.2186761278042 802.4773152699505 nan 0.642219486353348 0.6535762400829822 0.40777254667032686 0.5022108682615379 0.29887001941993785 0.40335226365000654
900 5 3 2 28 141907.21618806524 432807.5347318607 0.6721239701245458 458.67256100573405 366.5280621578784 5.457511978349 0.5529475603605722 0.5627256648900291 0.35019113946622243 0.4317185111598116 0.2589720496493591 0.3453711007708228
900 5 2 3 28 84993.88020577873 432807.5347318607 0.8036219950319595 915.6342199202206 731.6889319407165 nan 0.6488484106955691 0.660322387684302 0.4101888112220006 0.5060327355831872 0.3036988026108284 0.4057969922223745
900 5 3 2 29 141382.51827520135 439570.0122640253 0.6783617755292172 471.90736587482354 377.10407605997034 nan 0.5540610943482892 0.5638588901694879 0.3450972624632443 0.42815301673121925 0.24041770247323427 0.34034581826216337
900 5 2 3 29 80897.74865603166 439570.0122640252 0.8159616297768718 992.0290776386762 792.7365322091412 6.44818600066 0.6294404644514884 0.640571239045128 0.4051165710632528 0.4963355628231046 0.30604671785082643 0.400604248780741
900 5 3 2 30 128065.558464618 427116.2717142721 0.7001623048669755 522.4870596890167 417.52262021182645 11.492578484171348 0.5665647750244702 0.5765836809570416 0.3573550457198627 0.44123898449498933 0.2584144612758045 0.35261846674510183
900 5 2 3 30 81311.52943419649 427116.27171427215 0.8096267109940699 951.5724476414348 760.4073905621835 3.550477013861921 0.6224134637816664 0.633419975692904 0.393459060820189 0.48540250580468297 0.288634221560529 0.3889450603034684
900 5 3 2 31 140029.2036976609 419693.2801582544 0.6663534768894563 446.86990610304434 357.0964880948572 7.046769601726553 0.5507572251964781 0.5604965967108636 0.34946291278046865 0.430508767141982 0.24777403566611195 0.3446184530267545
900 5 2 3 31 75468.16206663044 419693.2801582544 0.8201825818174321 1020.5677210609681 815.5419375450333 nan 0.6395886525721716 0.6508988836845522 0.40677556641746954 0.5006640031169195 0.2996481215226327 0.40233429986524144
900 5 3 2 32 179559.45212233107 428029.6578195798 0.5804976387920816 309.6200610307234 247.41929346276345 nan 0.4667531166446932 0.4750069929454141 0.26813934029679454 0.34278056965998716 0.1274113993948369 0.2633198899951071
900 5 2 3 32 86523.5423917259 428029.6578195798 0.7978561980202858 883.13528566636 705.718833864336 nan 0.630172833412305 0.6413165589270923 0.4017370005998858 0.494012198060566 0.2994840401290048 0.39724470096468734
900 5 3 2 33 168357.2110717052 425004.3572500591 0.6038694469839302 341.0890367680706 272.56634535924474 4.861767896735366 0.47630027575410294 0.48472298021579857 0.27516724366594386 0.3510504075869788 0.13740661233817697 0.2703633487639855
900 5 2 3 33 84892.52513794621 425004.3572500591 0.8002549298853467 896.4278340339912 716.3409909509616 3.667169973181749 0.6176439567947725 0.6285661266431906 0.390756532672337 0.4819206518322764 0.28194773592092226 0.38622119226037555
900 5 3 2 34 137490.38145849918 414650.1435662098 0.6684183435317075 451.0460740144143 360.4336895364348 nan 0.5388970148530499 0.548426655129262 0.3399657451894115 0.4197385669347828 0.24624986921822173 0.3350889606307656
900 5 2 3 34 76601.05616871662 414650.1435662099 0.8152634037217323 987.4339478896031 789.0645357884298 nan 0.6478385083611745 0.6592946266390672 0.41525770186490374 0.5095650797968693 0.30813479980632064 0.4108608073031836
900 5 3 2 35 150146.27891924843 456100.2073262889 0.6708041862128874 455.93665040405625 364.34177918321905 32.2773332365758 0.5501347555413048 0.5598631195501128 0.3474440709144398 0.428787787544705 0.2508593644092234 0.34261865355613247
900 5 2 3 35 92074.20496393082 456100.2073262889 0.7981272459758784 884.6214643991248 706.90644842263 nan 0.62878337127986 0.6399025260994408 0.4000929649859592 0.492349247979782 0.2965477516180827 0.395598400377085
900 5 3 2 36 133896.0472851566 415466.9285942785 0.6777215271064045 470.5253513476963 375.99969975851644 24.09498984510098 0.5652291935875301 0.5752244816296646 0.35699512262417504 0.4405664361031675 0.252433352566472 0.3522401359106129
900 5 2 3 36 80832.10905389528 415466.9285942785 0.8054427356531394 926.2970093015597 740.2096324608665 nan 0.6330741392310113 0.6442691702828891 0.4026827461534266 0.495602662698377 0.29461113297252944 0.39822170529447626
900 5 3 2 37 131790.74472270242 416615.4492512637 0.6836633279933445 483.5660332017796 386.4205887663831 nan 0.5563734066276029 0.5662120924586194 0.3472941382126509 0.43052172846483994 0.24510857273516956 0.342548602153687
900 5 2 3 37 76630.02481149173 416615.4492512637 0.8160653308723661 992.7145254818051 793.2842777928348 nan 0.6423390543813842 0.6536979225044263 0.40997578975696763 0.5039145349779616 0.3050417706930117 0.4055454209275411
900 5 3 2 38 131713.33210932533 404907.70633759664 0.6747077666150721 464.0930439967807 370.85960342625447 3.446864100421961 0.5524452635242559 0.5622144856364233 0.34384097610348713 0.42671201859878954 0.23700244469085552 0.3390811849088732
900 5 2 3 38 76566.20423425308 404907.7063375966 0.8109045517389706 959.514864689567 766.7542248334955 nan 0.6523355545490588 0.6638711968014677 0.41862996487389714 0.513470813033891 0.30896076712005005 0.41425311126694425
900 5 3 2 39 138541.66049981807 413757.8539515957 0.665162463560086 444.48451868321683 355.1903103488675 nan 0.5520262704199863 0.5617880832248985 0.34477482220066524 0.42730710764609037 0.24512863047642147 0.3400000510621298
900 5 2 3 39 75923.82760565149 413757.8539515958 0.816501785088692 995.6079109646776 795.5963999127795 4.342436693089192 0.645849905430937 0.6572708580462725 0.4064512336120127 0.5022901247705843 0.2965552747717328 0.4020549450933265
900 5 3 2 40 126035.94979877128 412569.2862353037 0.6945096157087944 508.67894541228054 406.4884712389536 nan 0.5452345949101001 0.5548763064290557 0.3412265798130231 0.42258215472574784 0.24657035903556798 0.33641690565420906
900 5 2 3 40 69153.72130204695 412569.2862353037 0.8323827691269146 1111.1366273146855 887.9161071010767 nan 0.6613046009584661 0.6729988482570092 0.41970302761334044 0.516993080054476 0.31375480175768694 0.41536321562698786
900 5 3 2 41 140724.8601882687 448509.42068038136 0.6862387863006502 489.371922757477 391.06011078899184 4.017544945187415 0.569476046937862 0.5795464346439749 0.3620376826148748 0.4456694719470018 0.2626939805384201 0.3572849265207343
900 5 2 3 41 82876.32622893457 448509.4206803813 0.815218315585852 987.1384097977643 788.8283694830847 nan 0.6443200026358717 0.6557139010592323 0.4100574976022294 0.5045742487536081 0.300866969173674 0.40564895685732205
900 5 3 2 42 134546.2344605999 426119.7775416271 0.6842525469321681 484.8859615129876 387.4753515911604 nan 0.5506553843219537 0.5603929549228569 0.3438056401197807 0.4261591637991497 0.24612388195459264 0.3390338736488874
900 5 2 3 42 83998.13702424607 426119.7775416271 0.8028766993429672 911.3263671986906 728.2465003581045 3.430462408257018 0.6204338710869313 0.6314053766690293 0.39322722026974705 0.48463377384776 0.2842069979401991 0.388700843299764
900 5 3 2 43 122887.13230929115 403491.40320614027 0.6954405190969851 510.91765617206914 408.2774387645408 nan 0.5553972852341877 0.5652187097230761 0.34741091557903275 0.4303238553806339 0.24564621352683255 0.34265012214030904
900 5 2 3 43 70679.03947773072 403491.4032061402 0.8248313621650536 1053.5905260525556 841.9306639472491 nan 0.6395161503536146 0.6508250993656254 0.4065006176812476 0.5004338788495724 0.2993022173822239 0.4020648079943031
900 5 3 2 44 143817.6243316295 426814.24387523474 0.6630439906928929 440.2832679037359 351.83306503324246 nan 0.5513841572558863 0.5611346151872293 0.3464984158564931 0.4284380329813088 0.2480734402060605 0.34169930676557797
900 5 2 3 44 77339.49724231208 426814.24387523474 0.8187982281469506 1011.0613250319441 807.9453180590463 nan 0.634756238420031 0.6459810150443253 0.4029843120526791 0.4963371204406937 0.2992458625101749 0.39851965716086724
900 5 3 2 45 127162.65417018044 411041.6786363885 0.6906331869020276 499.50146242865196 399.1546881887954 6.592467427296177 0.5617158133959428 0.5716489722214428 0.35530218430669225 0.43822832962998626 0.25992677097687567 0.35052895674014284
900 5 2 3 45 69859.862088361 411041.6786363885 0.8300419015411824 1092.7509612896833 873.2240083959559 nan 0.6334575653207559 0.6446593767269632 0.403762877200656 0.49653567307744334 0.29527591277459775 0.39929869718824657
900 5 3 2 46 131600.7937605964 413418.2165124848 0.681676354586513 479.1509727171212 382.8924868014359 3.6485997129393066 0.5681562390135585 0.5782032877617524 0.36181693589060193 0.4451047682506001 0.27081449563485077 0.3570537536249164
900 5 2 3 46 74982.39243257836 413418.21651248477 0.8186282330151894 1009.9039678677688 807.020466836902 nan 0.638188586330755 0.6494740592290876 0.4068801529736535 0.5003210126279745 0.3031437655470804 0.40242357752784336
900 5 3 2 47 135599.39951080375 414978.3114807713 0.6732373819081218 460.99784939165403 368.3862143965486 nan 0.553718404708939 0.5635101405429798 0.34723074719246744 0.42968982679101814 0.24872537657158134 0.3424511899871076
900 5 2 3 47 77279.17681637203 414978.3114807714 0.8137753837288124 977.7560333063943 781.3308547717686 nan 0.6399350811005592 0.651251438317123 0.4059426451712794 0.5001366081613214 0.2988962837519107 0.40150477931329775
900 5 3 2 48 122634.00362066165 400985.834074746 0.6941687381459914 507.8625848076616 405.83611246306083 4.706227388974533 0.5506731048768435 0.5604109888409848 0.34069354310803535 0.42376527609277304 0.23301236917984963 0.33595045756952
900 5 2 3 48 74165.90259423887 400985.834074746 0.8150410905029281 985.9781531795696 787.9012012894167 4.609544252182537 0.6437375747666763 0.655121173767462 0.40480580111799574 0.5004058918397807 0.2951582152112623 0.40040110931750067
900 5 3 2 49 127469.95654222694 401925.13135120634 0.6828514899934377 481.7554428455939 384.97373488622213 nan 0.5475379034388532 0.5572203457488862 0.34284218108610776 0.4245008163019008 0.2491118501976854 0.3380392925047331
900 5 2 3 49 68601.30898006579 401925.1313512063 0.8293181898095313 1087.1688363441365 868.7632980484102 nan 0.6446331240199558 0.6560325595572192 0.4094973280897689 0.5042441012552349 0.30307254609346435 0.4050828121216299
900 5 3 2 50 131188.81673771763 429838.7033726836 0.6947952436382333 509.3643939800978 407.03621740174964 5.199699629778433 0.5643910307421158 0.5743714970461639 0.3576066346175998 0.44078085332812206 0.26086092223731233 0.3528420160309974
900 5 2 3 50 78331.05790286575 429838.7033726836 0.8177663916993759 1004.0696216742186 802.3582049401131 nan 0.6492353329084255 0.6607161520755371 0.41442099141015803 0.5093576097577955 0.3080388720928629 0.41002399909586845
900 5 3 2 51 137463.17635957125 416781.22224186437 0.6701790555242451 454.648396910927 363.3123279002179 66.67480699154545 0.5579461413167768 0.5678126387619322 0.3520820598646932 0.4346511481607133 0.25273431466532764 0.3472993879750468
900 5 2 3 51 78059.40003401498 416781.2222418643 0.8127089324846888 970.9145559148635 775.8637881455978 3.4616302448609635 0.6334965394725031 0.6446990400820942 0.4020111194248048 0.49522053539175853 0.29238937239534923 0.39755630090348937
900 5 3 2 52 132379.63410741984 413654.99510501046 0.6799757390242224 475.41574236518727 379.9076412732757 nan 0.5393711141198402 0.5489091381787478 0.33626607712931367 0.4170462963800041 0.24100684387695903 0.33144188654988455
900 5 2 3 52 68778.46535955163 413654.9951050104 0.8337298807618857 1121.9518075482893 896.5585840877511 nan 0.6388933169849998 0.6501912520596694 0.40667316412792537 0.500377020388714 0.30327067647056 0.40222352966157393
900 5 3 2 53 172513.18657849476 415484.7616833296 0.5847905808156225 315.13469206581703 251.826069011701 nan 0.46862788370833824 0.4769149126434694 0.26950831568113537 0.3443958600223544 0.12905277257487835 0.2646917037821769
900 5 2 3 53 76081.97988105523 415484.76168332965 0.816883826081105 998.1518954551898 797.6293135525716 nan 0.6421894886109465 0.6535457118724461 0.40888604331766526 0.503045431293484 0.2994933219507952 0.4044664858748184
900 5 3 2 54 139804.0236155713 433543.4633778929 0.6775316999907971 470.11665291941694 375.67310633292414 nan 0.551608547602714 0.5613629735636207 0.34444452894407246 0.42693045588706174 0.2500137783835058 0.33967663511058777
900 5 2 3 54 84254.55344245494 433543.4633778929 0.805660653291835 927.5865861829325 741.2401412715456 nan 0.6279425913150993 0.6390468781164971 0.3974294563202896 0.490075933033293 0.29580007924978546 0.39293400865688427
900 5 3 2 55 136847.85055452955 432778.763643075 0.6837925932350232 483.85518322173147 386.65165032422647 nan 0.5434208017782635 0.5530304389015452 0.3407161316770926 0.4216550822012696 0.2319604071042105 0.3358803958292049
900 5 2 3 55 91651.69524158786 432778.763643075 0.7882250633786282 832.7961785500999 665.4925440212645 6.52579697100639 0.611345735730166 0.6221565303445942 0.38522472183566536 0.4758279466121189 0.2693550106454959 0.3806800101637134
900 5 3 2 56 139526.31844209533 425400.25169450167 0.6720116692777717 458.43890442627594 366.34134574935536 nan 0.5569876116169239 0.566837158804457 0.3510780742101506 0.4336001646911445 0.2528814945357966 0.3462908768568446
900 5 2 3 56 73408.5799291564 425400.2516945018 0.8274364445325382 1072.8737244815563 857.3399863119654 12.138414728141175 0.6559935831585965 0.6675939125326783 0.4214281731695457 0.5166890307763417 0.3128636495576414 0.41706720056900903
900 5 3 2 57 148211.38088573137 446060.1084050199 0.6677322672594692 449.65273506102767 359.3202638163653 4.4507541955808145 0.5637518802769569 0.5737210440986243 0.3588877308004537 0.44156016793066066 0.26119633705147427 0.3540922818963439
900 5 2 3 57 81289.60710274173 446060.1084050198 0.8177608677148702 1004.032404329728 802.3284643314212 8.55094792038981 0.6478758923314712 0.6593326716926121 0.41552174338290254 0.509775198144901 0.31404465054673036 0.41110362685615043
900 5 3 2 58 126736.93731855742 403271.33115234325 0.6857278771679404 488.21260738521585 390.1336947507336 nan 0.5546689678219948 0.5644775130357085 0.34872767126903537 0.43111653763671387 0.2490483397813653 0.3439443330621332
900 5 2 3 58 80949.19699814351 403271.3311523432 0.7992686542660196 890.9239398465702 711.9427952829794 nan 0.6076538030517962 0.6183993109984953 0.38838348422837676 0.4771159781209829 0.2843689381103258 0.3837799139037551
900 5 3 2 59 128539.02244092603 407037.9147633479 0.684208724104587 484.7876230409349 387.3967687138286 nan 0.554452074658147 0.5642567844194962 0.34738744863804444 0.43002679687619727 0.2473735592407977 0.34261710763348646
900 5 2 3 59 79957.12624421922 407037.9147633478 0.8035634437378976 915.294606857461 731.4175450552581 nan 0.6188957092651518 0.6298400146059344 0.3929091159231938 0.483930762539663 0.2873850319938012 0.38837190512030484
900 5 3 2 60 139648.06904349496 432306.35938000213 0.676969662801692 468.90940140674815 374.70838423028647 nan 0.5492080224769444 0.558919998507174 0.3435657658814414 0.42554860127607275 0.24814196567011576 0.33877690650335035
900 5 2 3 60 80228.02424220802 432306.35938000213 0.8144185888052443 981.9203231186708 784.658564351367 nan 0.6483052454935041 0.6597696173650373 0.40965166175473555 0.5054616462304435 0.3060483347632738 0.4052572049490066
900 5 3 2 61 127098.4858385535 410276.94996203866 0.690212950422115 498.5203476626318 398.37067335007174 nan 0.5514878780225788 0.5612401701106688 0.3461206232606181 0.42817983518075864 0.2456629131613642 0.34132775400488974
900 5 2 3 61 79835.97605755141 410276.94996203866 0.8054095506341794 926.100882863017 740.0529066185796 3.760202240090378 0.6154679316455298 0.6263516215314825 0.389540542914186 0.4803449800002929 0.28221526613603515 0.3849988554553073
900 5 3 2 62 165136.43841218695 411502.4008025947 0.5986987242599201 333.8111480112048 266.75053972917726 3.836011530782539 0.4806333792236722 0.4891327085621189 0.27817940885270337 0.35465788857019154 0.14338330713788883 0.2733851481189658
900 5 2 3 62 74626.92938817004 411502.4008025948 0.8186476452078588 1010.0360197980517 807.125990345884 nan 0.6331150792828754 0.6443108343023322 0.4044027137027408 0.4969155788167232 0.29831087715656834 0.3999323866098457
