Size k ClusType MeanSep SimNum Time SSE SSR RSQ FSTAT Calinski-Harabasz Fowlkes-Mallows Mutual-Information Homogeneity Completeness V-measure Adjusted-Rand Adjusted-Mutual-Info
120 5 A 2 22 0.46155500411987305 146.97894130334038 1060.9362666043585 0.8614629870522171 178.77576793926113 178.7757679392612 0.5616898717002278 0.883834595162148 0.5491573103465943 0.6220394144815263 0.5833306814213924 0.42594022424158434 0.5272397735705461
120 5 A 2 23 0.4883265495300293 147.26824990569042 1105.2444942895072 0.8667550477142525 187.01802352966305 187.0180235296632 0.6899466378667084 1.1247512051891484 0.6988472164720442 0.7105174153098572 0.704633998536505 0.612750113583056 0.6848922633391321
120 5 A 2 24 0.47142457962036133 119.60106071297135 1107.0708026237673 0.8919662044834749 237.37042891339794 237.37042891339814 0.72647147046433 1.164062315798865 0.7232725828101981 0.7894701192290047 0.7549229507655424 0.6469111695074282 0.7100468236681761
120 5 A 2 25 0.5620219707489014 135.1940514216516 1136.643283280397 0.8810585049766219 212.96547527924668 212.96547527924653 0.8969840757805162 1.4535853770182636 0.9031633751064516 0.9080972871335967 0.9056236110801096 0.8719830575182262 0.8986945504970086
120 5 A 2 26 0.6052050590515137 153.19814132715368 970.3948504716382 0.8421280355592414 153.3595981280985 153.3595981280985 0.6856942598058419 1.0892114556949126 0.6767651285457782 0.7501435307200369 0.7115675971252999 0.5893132449236395 0.6611320984505676
120 5 A 2 27 0.50968337059021 123.7159540157978 973.3613905898424 0.8728982316210141 197.4466955036742 197.4466955036742 0.6830030070710905 1.1236629113950187 0.6981710215186869 0.7917486112661797 0.7420211460406028 0.5814789892567928 0.6835649227056563
120 5 A 2 28 0.4888882637023926 162.05318537588707 1047.9996735775949 0.8453690497605976 157.17655581233078 157.1765558123308 0.763549125373328 1.2853362288061612 0.7986243016123745 0.8680964330366963 0.8319125011810646 0.6904897445774262 0.7890290951447612
120 5 A 2 29 0.45464038848876953 165.33725584932876 1024.8871220895871 0.8386775945508695 149.464550669254 149.46455066925412 0.6171984713964002 0.9541659068331567 0.5928566112811922 0.6903457419663317 0.6378978906308352 0.4912307956204143 0.5727768872864484
120 5 A 2 30 0.4775052070617676 147.66841023785472 1043.55336283854 0.8584946247155143 174.42249392258302 174.42249392258287 0.8229719185964939 1.3458980486793792 0.8362534760001115 0.9076200368875293 0.8704764481200636 0.7691017698501794 0.8284257795032335
120 5 A 2 31 0.46100544929504395 118.11284297567036 1065.0199208530075 0.8890979965134642 230.4878775509717 230.48787755097158 0.6930625881324555 1.0916134129073924 0.6782575484732093 0.8243105476196545 0.7441857080060903 0.5786303842369471 0.6623761422490507
120 5 A 2 32 0.44417500495910645 148.2401595382283 1141.0133414145864 0.8700802574714458 192.5404631771513 192.54046317715137 0.7762655626944345 1.2603171721058857 0.7830790876547656 0.8663918310888967 0.8226314473702712 0.7057856628584626 0.7726869647486254
120 5 A 2 33 0.44954824447631836 88.7033170913808 1128.1569644444317 0.9213732486816998 336.90163278351673 336.9016327835168 0.8015932586691328 1.275914722674296 0.792770390716479 0.7931127041321288 0.7929415104800691 0.7540153749820827 0.7832274994571785
120 5 A 2 34 0.555985689163208 129.75661731955847 1088.6408897952572 0.8808086132572496 212.45870463610626 212.45870463610623 0.7761707432312822 1.2341322929002072 0.7668095074470541 0.8920313695354708 0.8246940916298884 0.6966798747468269 0.7560855082078153
120 5 A 2 35 0.5041646957397461 137.55217186802193 1152.6779713670367 0.880667302329991 212.17307105553292 212.17307105553283 0.793954929095958 1.295373406503301 0.8048607507599901 0.8158645538072232 0.8103252975014109 0.7429996363447452 0.7958238145965698
120 5 A 2 36 0.4708693027496338 113.80057605729309 1128.0401803799837 0.8991165580476407 256.2323463951275 256.23234639512737 0.7224825323115102 1.1659461806888944 0.7244430938783637 0.7357565706355359 0.730056004430028 0.6536675676676417 0.7116696241831877
120 5 A 2 37 0.47843074798583984 122.67804640713719 1174.5965789803233 0.8955572929442422 246.52053645451312 246.52053645451304 0.8290184555828611 1.363488142081516 0.8471828155330255 0.9301777253814254 0.886742522065107 0.7749190732991661 0.8398721320586927
120 5 A 2 38 0.5245563983917236 158.1970483627462 1098.5350086679603 0.8559927110975102 170.89267238908437 170.8926723890843 0.7123233676868054 1.1593874209529746 0.7203679073270538 0.8441910557243494 0.7773796431555593 0.613602457218078 0.7069724724607152
120 5 A 2 39 0.5139286518096924 143.83841012682402 1019.7632230273347 0.858949208131064 175.07728532792942 175.07728532792922 0.6758315624381356 1.069266953964806 0.6643729128684783 0.7095630208711339 0.6862247932577246 0.5879898969832846 0.6483730375503337
120 5 A 2 40 0.4896078109741211 135.92450753862772 1068.3120191084051 0.8727670333129192 197.21344916414856 197.21344916414873 0.8147686129002992 1.3116623782965355 0.8149816579831829 0.9008947901010214 0.8557874088483456 0.7567196739980516 0.806168174956828
120 5 A 2 41 0.42299556732177734 165.76539880961155 1089.943981346255 0.8479138362644429 160.28757773777272 160.28757773777264 0.7164068626067069 1.1714893930931776 0.7278872853948289 0.730292003138122 0.7290876614281955 0.6479938358610062 0.7153409622741719
120 5 A 2 42 0.4919145107269287 135.00863556303167 1068.4288294501632 0.8736381574124034 198.77121535478489 198.77121535478489 0.7076795162547352 1.1566575280367597 0.7186717294906025 0.7461178403248448 0.7321376527518672 0.6303485177670444 0.7055433531945887
120 5 A 2 43 0.4434070587158203 104.63430155425266 1197.06467923508 0.9125909373409016 300.1632628286731 300.1632628286731 0.8791616078145337 1.4147079010884318 0.8790074411437467 0.8875207270859425 0.883243570420572 0.8495294648618609 0.8734121271459347
120 5 A 2 44 0.4511723518371582 121.64862510714538 1025.3063015158898 0.8813538696414029 213.56721601965236 213.56721601965216 0.7043122524145081 1.1930113420452837 0.7412596241385812 0.8153115848891962 0.776524139037974 0.6151122489973512 0.7287846212431428
120 5 A 2 45 0.46436262130737305 121.1555289642409 1034.2632359097502 0.8828581305438444 216.67889859514057 216.6788985951407 0.5506928298439252 0.8996872748078564 0.5590071340168551 0.5981649236580785 0.5779234944807925 0.4261583381532093 0.5380795600042171
120 5 A 2 46 0.4428560733795166 113.15919458719917 1014.6425697016066 0.8884738350565383 229.037040508161 229.03704050816094 0.6681380496987229 1.0982388501079874 0.6823741640626698 0.7723749622805102 0.7245905286143017 0.5643265973601215 0.6668662715113328
120 5 A 2 47 0.4209628105163574 158.0390152562204 1077.134802064805 0.8532783315948304 167.19924398356292 167.19924398356287 0.6760421279154607 1.0927679374795018 0.6789748949226684 0.7591235644228624 0.7168157910716368 0.5706034241731494 0.6635482557713164
120 5 A 2 48 0.43641090393066406 109.08202676324147 1045.1517406389933 0.8956304405171348 246.71346025078333 246.7134602507834 0.7648312484558872 1.2591710857382032 0.782366984156502 0.8265189939272405 0.80383716613293 0.7009186871009485 0.7720424743188773
120 5 A 2 49 0.4847743511199951 118.66524898164477 1018.895104811006 0.8835353625497534 218.10604686042086 218.10604686042092 0.6081851673980047 0.9976791190130625 0.6198928901234725 0.6753139469235778 0.6464177030651961 0.4965353026433847 0.6016436999224398
120 5 A 2 50 0.49008870124816895 246.61697523919614 1074.6864697081637 0.7705219315674774 96.5343036216067 96.53430362160667 0.7069972810792738 1.1908309714350709 0.7399048837081689 0.7840734897628513 0.7613491298309063 0.6244796003330558 0.727673153809776
120 5 A 2 51 0.48232412338256836 109.03733861273211 1004.2152108939683 0.8914203475212595 236.0325752217171 236.0325752217172 0.8768083969225243 1.4483009424006235 0.8998799712691157 0.9162903264491736 0.9080110094027639 0.8457985845765359 0.8952320158246635
120 5 A 2 52 0.45886731147766113 120.38268380579794 1053.408365055444 0.8857207823677555 222.82680106385365 222.82680106385357 0.7765276357491249 1.285452541792515 0.798696570934139 0.8148770287141195 0.8067056733065576 0.7203918535705078 0.789343824454023
120 5 A 2 53 0.599816083908081 137.10406850868202 1163.6818426282773 0.8821807959132364 215.26794446708467 215.26794446708493 0.6168950084553021 1.0378318994053979 0.6448412153009306 0.6621561346240383 0.6533839821395867 0.5202386711820675 0.62824823253145
120 5 A 2 54 0.5513973236083984 252.57491876366663 1119.5318093605638 0.7743923695138879 98.6836330648612 98.68363306486113 0.691535827361563 1.1767677981742142 0.7311669428704339 0.7619811830868667 0.746256104772224 0.6104031602351468 0.718535987188682
120 5 A 2 55 0.44501543045043945 124.85653280076535 1119.361297835377 0.8884573434491498 228.99892663501723 228.9989266350172 0.905997817248753 1.463357068497093 0.9092348683919868 0.9144003575642026 0.9118102972940125 0.8831663281595455 0.9050458635890327
120 5 A 2 56 0.4551682472229004 131.95871702437992 1065.697167543334 0.8761761586280897 203.43468819464363 203.43468819464357 0.6798947866074414 1.09228643215989 0.6786757188464172 0.8090992997237341 0.7381708148129471 0.5668230674095702 0.662769095334548
120 5 A 2 57 0.5225260257720947 105.04765553203343 1038.2256831999548 0.8988200183911247 255.39711628567943 255.3971162856794 0.7256766157045652 1.1846895189691387 0.7360889847421479 0.777726173511321 0.7563349677748308 0.6509495603755628 0.7235940156021967
120 5 A 2 58 0.4567427635192871 120.04256928990539 997.608988494138 0.8796697196252149 210.17572933807014 210.17572933807006 0.6053656997395201 0.9781307188082915 0.607746786161496 0.636677981532365 0.6218760782351664 0.5004226663290092 0.5893137542750175
120 5 A 2 59 0.4367508888244629 124.13328488314093 1116.54017285401 0.8888232704016001 229.84728113835249 229.84728113835243 0.8064163884160068 1.3134286450372474 0.8160791012129379 0.8258597228207342 0.8209402816504562 0.7586350364421198 0.8075743496914803
120 5 A 2 60 0.5072269439697266 286.7622501151145 1091.8277683459778 0.7373557822681741 80.71367008679141 80.71367008679148 0.6207586701377671 1.0274197879857154 0.6383718067333548 0.7076736472860057 0.6712387066076783 0.507886403278522 0.6209433606939745
120 5 A 2 61 0.4561285972595215 103.72137238090356 1186.2048625685197 0.9125603210255663 300.0480964386448 300.04809643864513 0.8063534355216713 1.294517303256134 0.8043288239049353 0.8094379943380671 0.8068753213289467 0.7593294482479663 0.7952932788928887
120 5 A 2 62 0.45105409622192383 149.95472496934244 1163.2108364340647 0.8710855158218409 194.26605737542775 194.26605737542778 0.6600374177178251 1.0839429505532137 0.6734916222483337 0.7599404945020728 0.7141092354128137 0.5527147638527334 0.6576095562565356
120 5 A 2 63 0.42618703842163086 237.7754127165654 1091.8019311859673 0.7822174462924036 103.26241105199321 103.26241105199314 0.786463726666315 1.2888222997209806 0.800790319256104 0.8296998627476007 0.8149887994540371 0.730143139832161 0.7914780714844397
120 5 A 2 64 0.53578782081604 137.1544385351764 1127.5981985688672 0.8783658587702153 207.61455775757113 207.614557757571 0.6676273426833627 1.1063057795930886 0.6873864291663921 0.715710558031669 0.7012626059222353 0.5805318018974922 0.672712112030838
120 5 A 2 65 0.6861400604248047 137.63061012739425 1104.6815241962654 0.8754115035756298 202.00966742605573 202.0096674260557 0.6767335303777638 1.0656038031156725 0.6620968692753499 0.7467550970813275 0.7018824173153535 0.5756207448604097 0.6459269020720843
120 5 A 2 66 0.5014538764953613 134.60411995023264 1178.5210494603584 0.885785561478204 222.96948811457418 222.96948811457423 0.6621304492731158 1.0662615470168613 0.6625055485391521 0.7120739988190211 0.6863960344742985 0.5646226366297815 0.6465148593837158
120 5 A 2 67 0.460421085357666 186.69752058023056 1076.9063597083086 0.826635325442038 137.08539912791085 137.0853991279108 0.6244455221137625 1.0187895172451267 0.6330095180275194 0.7013829252297289 0.6654445170097686 0.5054592312585069 0.6155370404779019
120 5 A 2 68 0.5199124813079834 275.0534716265158 1054.1180003388456 0.7390676645896379 81.43182148558 81.43182148558006 0.6989671798172017 1.1335530414697987 0.7043161048414864 0.8334231590353565 0.763449782216761 0.5869132924733682 0.6900162475678396
120 5 A 2 69 0.4895482063293457 138.15395352043873 984.23531717837 0.8596332085334004 176.07052556456057 176.07052556456057 0.7736133945549325 1.2808689733126597 0.7958486397126587 0.8188719892005156 0.8071961762731305 0.7154106392907139 0.786328474646087
120 5 A 2 70 0.49262475967407227 124.38484207961977 1056.4593312431975 0.8822625363787086 215.43735647708397 215.43735647708414 0.8525300633174687 1.371974753396695 0.8524558436191753 0.8594917278226702 0.855959327431618 0.8164835123801844 0.8456409256929516
120 5 A 2 71 0.4969146251678467 172.39296823612634 1096.862669674238 0.8428308547620406 154.17394449604927 154.17394449604922 0.6157469841334949 0.9993508349775032 0.6209315856528405 0.686352614501559 0.6520051526501907 0.5010920795493735 0.6026606450454898
120 5 A 2 72 0.45415520668029785 140.72031542408703 1039.1545112199876 0.8645819135607864 183.5554663965089 183.55546639650885 0.8183951629090886 1.3417323713848623 0.8336651951709264 0.8392130324314954 0.8364299145368049 0.7742222787709142 0.8259862924291373
120 5 A 2 73 0.45967578887939453 141.11135710832698 1171.9516992132742 0.8795928559145788 210.02320750672158 210.02320750672143 0.7261897336665379 1.2059388086709217 0.7492919107684435 0.7855277307348966 0.7669820719096774 0.6526819683843886 0.7374885043872864
120 5 A 2 74 0.457139253616333 149.06716858818316 1140.4414309024705 0.8692899393612689 191.20246471089914 191.20246471089925 0.8022089772290346 1.2973838253960461 0.8061098942511513 0.8778271134824375 0.8404413209880266 0.7418922134214255 0.7968355971261556
120 5 A 2 75 0.4708230495452881 174.3060070466081 1109.708824119802 0.8429263575651351 154.28516461663526 154.28516461663526 0.6779097329137871 1.1453399281565853 0.7116397093096826 0.7867711579986483 0.7473218599611093 0.5773000020068366 0.6978183446597022
120 5 A 2 76 0.5206925868988037 142.07567593473243 1109.9133949957677 0.8719939081956262 195.84868584955612 195.8486858495562 0.7899277332022503 1.2611073840586968 0.7835700739467538 0.8952997173942816 0.8357170632068874 0.7204285196471962 0.77364205145086
120 5 A 2 77 0.6074111461639404 177.41172546941468 1227.8304235063692 0.8555079577171804 170.22289529430662 170.2228952943066 0.8408219398977431 1.401036416378781 0.870512870086343 0.911613731078555 0.8905893497494394 0.7971697437586834 0.8644113189959985
120 5 A 2 78 0.470658540725708 119.50668808062747 1102.095180970873 0.8915640952396235 236.38358341531108 236.38358341531097 0.7116061188442291 1.1700233433965084 0.7269763775024879 0.803356305747472 0.7632602549607654 0.6190814039084801 0.7139268985164312
120 5 A 2 79 0.6003639698028564 109.65687737726698 1019.8168066253074 0.8924739456489893 238.62705734228646 238.62705734228643 0.6595783105354752 1.0892974830417914 0.6768185803417215 0.7249625694997387 0.7000638254340825 0.5644469458884069 0.6614350167765056
120 5 A 2 80 0.4457888603210449 131.22569866421134 1037.133021308082 0.8734726443299403 198.4735900904325 198.47359009043248 0.7994252188903215 1.3028289947806295 0.8094931682143874 0.8275407411911818 0.8184174714579717 0.7489460720242412 0.8006168566686995
120 5 A 2 81 0.5152914524078369 118.177433794375 1093.351905566234 0.891912719781494 237.2387448539723 237.23874485397243 0.840155509140233 1.3898000636400405 0.8635313315927291 0.8895430386970614 0.8763442073346127 0.7985393327969302 0.8571616437425025
120 5 A 2 82 0.49001145362854004 165.62768762850322 1158.9577057303384 0.8570891010003424 172.42429951979298 172.42429951979298 0.7533434849312637 1.26220231198755 0.7842503909197753 0.8729600261966259 0.8262309176082787 0.6706307690270292 0.7738894938329731
120 5 A 2 83 0.4745512008666992 176.36766500706537 1102.8484159408383 0.840079867316483 151.02723953554013 151.02723953554022 0.6466277425662774 1.0636356304957792 0.6608739748693666 0.7064618118491574 0.6829079297494879 0.5462203517918923 0.6448524542707633
120 5 A 2 84 0.46981215476989746 118.517086585425 1210.7364322789444 0.90211157158099 264.9517220966715 264.9517220966715 0.7895314844198629 1.2863166852986254 0.7992334934829584 0.8116314012583571 0.8053847375603225 0.7371591148733393 0.789934443089774
120 5 A 2 85 0.4903726577758789 152.665164047315 1131.054446222169 0.8650240361485414 184.25088682188962 184.25088682188968 0.8276662788372802 1.3537674924475596 0.8411430363288344 0.8552080709251356 0.8481172445902091 0.7847082197203734 0.8337710904982105
120 5 A 2 86 0.5528762340545654 123.58864361700833 1138.6108427176928 0.8914566426207388 236.12111412580185 236.1211141258019 0.5937768523587269 0.9590817125190784 0.5959109730853621 0.6330875845145664 0.6139369915503937 0.48374925811830544 0.5767232853474797
120 5 A 2 87 0.5723872184753418 110.30150464486779 1047.1888219508457 0.8946689438115056 244.1989387113964 244.19893871139624 0.7572277344363708 1.2436427178014218 0.7727186666806843 0.7895166904622075 0.7810273677224197 0.6957615772581385 0.7621716361598455
120 5 A 2 88 0.5320460796356201 126.16463889764563 1054.78243544553 0.88038799788664 211.6104946997939 211.61049469979412 0.8145633366401905 1.315676139668836 0.817475548142779 0.8203667208130615 0.818918582681704 0.7697792269751053 0.8090608563793243
120 5 A 2 89 0.5733604431152344 95.88072131598004 1051.8106289862528 0.9088422205731168 286.63723497603524 286.6372349760354 0.9054690923487323 1.4417283194602946 0.8957961710246014 0.8959895289385772 0.8958928395486221 0.8828108197847061 0.8909980232851111
120 5 A 2 90 0.4661433696746826 165.48650142319443 1134.5840780890053 0.8541434657694779 168.3614983066952 168.36149830669518 0.7485432484283002 1.1915078695992438 0.7403254641847088 0.8345009724909526 0.7845973441061721 0.6666288244309474 0.7279107658324332
120 5 A 2 91 0.43312740325927734 139.02793361419972 1040.6076033738752 0.8663973498142421 186.44034210793495 186.44034210793495 0.6473018653461738 1.0729658938669844 0.6666711934505383 0.7392524898241093 0.7010883243739265 0.540212422648984 0.6505908927284028
120 5 A 2 92 0.5220811367034912 112.69814567470591 984.706904655793 0.885551583784111 222.45487421833462 222.45487421833462 0.7180959794824033 1.1738857700523502 0.7293762381159367 0.7364764780109662 0.7329091621316869 0.6490931797423997 0.7168664087013409
120 5 A 2 93 0.4527008533477783 141.9042344596224 1096.5894997639255 0.8705949359444245 193.42059440311203 193.42059440311186 0.7103677502816867 1.1475186082017124 0.7129933993329479 0.7212023625658057 0.7170743879649639 0.6390829889090422 0.6997247667513179
120 5 A 2 94 0.4890017509460449 178.7277469197079 1150.2280985432794 0.844615387899096 156.27475638533792 156.27475638533792 0.7922957014963251 1.2886711742376553 0.8006964197138118 0.8473182274697458 0.8233478655699262 0.7342480879693367 0.7912625447033104
120 5 A 2 95 0.5285689830780029 172.6863837823231 1106.3400076088687 0.8439120138522785 155.44098554318612 155.4409855431862 0.7633754657784536 1.2622023119875498 0.7842503909197751 0.8845182072473275 0.8313720075644822 0.681931296001264 0.7738443157605849
120 5 A 2 96 0.48073577880859375 117.15655320636908 1118.9249258053778 0.8952954300110507 245.83209324611457 245.83209324611462 0.8189949141072653 1.3221476339758427 0.8214965136345259 0.843796720270107 0.8324973041448587 0.7728283690645874 0.813155605234952
120 5 A 2 97 0.47271108627319336 114.26772930185166 1090.0107790194554 0.8951682575060003 245.49899477985463 245.49899477985446 0.807836135578711 1.3240071271991412 0.8226518817347381 0.8332114301153194 0.8278979864605253 0.7604032779333864 0.8144411801558871
120 5 A 2 98 0.5218532085418701 140.39022301323587 1093.057849678617 0.8715619460996381 195.0933168903612 195.09331689036134 0.7015052055857806 1.1534485809083832 0.7166778985365875 0.7429696328305045 0.7295869772543783 0.6242382276489377 0.7033820459561048
120 5 A 2 99 0.49590134620666504 113.45996707290878 1040.9098356182546 0.8909992362541963 235.00961976786436 235.00961976786428 0.724096963964054 1.2207624549794716 0.7585023600775012 0.7982877363306687 0.7778866700459576 0.6481829884146946 0.7471545970231195
120 5 A 3 0 0.4931046962738037 83.11508072705563 2142.301531077003 0.9612029028027297 712.284821595436 712.284821595435 1.0 1.6094379124341 1.0 1.0 1.0 1.0 1.0
120 5 A 3 1 0.5259435176849365 118.10570909578908 2376.5255902816775 0.9503032033070635 549.758111451101 549.7581114511023 0.8272182491299981 1.3357192670289941 0.8299290433694729 0.8493477723218184 0.839526131230319 0.7834701386923295 0.8220030456800332
120 5 A 3 2 0.44302821159362793 341.0048717354573 2430.8587595983613 0.8597183524591945 176.19484135308662 176.19484135308642 0.7285856380457243 1.2146636452253228 0.7547129565180156 0.8557189190235812 0.8020484009700739 0.6340625476933468 0.7428466231339995
120 5 A 3 3 0.5398626327514648 138.9948435932042 2323.6341955857924 0.9401821319994117 451.87562175765356 451.87562175765333 0.9030400194358437 1.435945821719236 0.8922033031690697 0.8929748037295159 0.8925888867395643 0.8797671648093133 0.8872383974165946
120 5 A 3 4 0.5172507762908936 97.76181608730697 2250.75770262755 0.9565649310127077 633.1575477561992 633.157547756201 0.9181492889930198 1.4721929933770186 0.914724937199029 0.9173032259148924 0.9160122672909915 0.8984126148419196 0.9107941719069909
120 5 A 3 5 0.5266621112823486 169.4334373063246 2474.5017580898075 0.9315282614965208 391.1312623771652 391.13126237716585 0.893177902702513 1.449348942438267 0.9005311303039234 0.9078534097052144 0.904177445785924 0.8670669242063656 0.8959354456196629
120 5 A 3 6 0.6236824989318848 117.6428806983086 2301.16038251023 0.9488767138559994 533.6160403796996 533.6160403796988 0.9512509618062464 1.530950690869418 0.9512331473253425 0.9530885820313778 0.9521599607770143 0.9395181784298445 0.9489860284002147
120 5 A 3 7 0.5608367919921875 147.26058897838752 2006.4235400954062 0.9266054319860177 362.96836251591395 362.9683625159134 0.8768083969225243 1.4483009424006235 0.8998799712691157 0.9162903264491736 0.9080110094027639 0.8457985845765359 0.8952320158246635
120 5 A 3 8 0.5254502296447754 120.6119953747333 2186.9536644655655 0.9448493137579996 492.549043747986 492.5490437479863 0.8135240304283635 1.3225491948140988 0.8217460174116855 0.8762705543915938 0.8481328747948693 0.7607309066366068 0.8132591683747916
120 5 A 3 9 0.5747976303100586 628.2561425509768 2510.2687805241203 0.749725548345543 86.12389068259299 86.12389068259296 0.7240340470758168 1.1779549558911704 0.7319045654328109 0.8248364718079736 0.7755966663816701 0.6332910759738777 0.7188744117030024
120 5 A 3 10 0.5828630924224854 211.55757307767504 2318.140001576532 0.9087382242082886 286.2778388798474 286.2778388798471 0.714399895994505 1.1644337503705182 0.7235033680854694 0.8117319559165407 0.7650824533626402 0.6215306450703572 0.7101349356510115
120 5 A 3 11 0.5435154438018799 137.38891081412072 2245.0176741455707 0.938802748683745 441.04234167603107 441.04234167603107 0.8432263652329589 1.392890863131175 0.86545175329229 0.8897611209167495 0.8774380970236713 0.8027283415977157 0.85917448520823
